kernel,status,clang,opt,bugle,vcgen,cruncher,boogiedriver,total
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_all/kernel.cu,PASS,0.134,0.009,0.006,0.415,0.501,0.456,1.521
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_at_most_one/kernel.cu,PASS,0.137,0.008,0.005,0.377,0.536,0.456,1.520
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_assert/kernel.cu,PASS,0.154,0.009,0.004,0.377,0.495,0.499,1.538
/datadrive/gpuverify-tests/CUDA/always_inline/kernel.cu,PASS,0.156,0.009,0.005,0.416,0.496,0.500,1.582
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_assume/kernel.cu,PASS,0.136,0.009,0.005,0.418,0.579,0.538,1.684
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_axiom/kernel.cu,PASS,0.136,0.009,0.006,0.457,0.576,0.539,1.722
/datadrive/gpuverify-tests/Bugged/unnecessary_barrier/kernel.cu,PASS,0.134,0.009,0.005,0.497,0.578,0.540,1.764
/datadrive/gpuverify-tests/Bugged/race/kernel.cu,FAIL(6),0.134,0.009,0.004,0.455,0.539,0.657,1.798
/datadrive/gpuverify-tests/Bugged/divergence/kernel.cu,FAIL(6),0.134,0.008,0.005,0.495,0.536,0.620,1.799
/datadrive/gpuverify-tests/Bugged/race_writeread/kernel.cu,FAIL(6),0.138,0.009,0.005,0.455,0.578,0.616,1.800
/datadrive/gpuverify-tests/Bugged/single_line_race/kernel.cu,FAIL(6),0.134,0.009,0.005,0.501,0.537,0.625,1.810
/datadrive/gpuverify-tests/CUDA/align/kernel.cu,PASS,0.147,0.009,0.005,0.496,0.616,0.538,1.811
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_contract/kernel.cu,PASS,0.144,0.015,0.008,0.422,0.656,0.536,1.782
/datadrive/gpuverify-tests/Bugged/unrepairable/kernel.cu,FAIL(6),0.152,0.009,0.005,0.498,0.578,0.618,1.860
/datadrive/gpuverify-tests/Bugged/multiple_race/kernel.cu,FAIL(6),0.134,0.009,0.005,0.455,0.578,0.698,1.880
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_distinct/kernel.cu,PASS,0.134,0.009,0.007,0.546,0.791,0.497,1.985
/datadrive/gpuverify-tests/CUDA/atomics/device_global/kernel.cu,PASS,0.138,0.009,0.006,0.376,0.495,0.458,1.481
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_ensures/kernel.cu,PASS,0.148,0.009,0.005,0.458,0.660,0.497,1.777
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_enabled_and_uniform/kernel.cu,PASS,0.153,0.009,0.005,0.496,0.616,0.497,1.776
/datadrive/gpuverify-tests/CUDA/argument_promotion/kernel.cu,PASS,0.140,0.009,0.006,0.415,0.536,0.497,1.603
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_no_readwrite/kernel.cu,PASS,0.140,0.009,0.009,0.537,0.617,0.496,1.807
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_for_loop_invariant/kernel.cu,PASS,0.146,0.009,0.006,0.504,0.659,0.541,1.864
/datadrive/gpuverify-tests/CUDA/atomics/pointer_add/kernel.cu,PASS,0.134,0.010,0.007,0.418,0.542,0.495,1.607
/datadrive/gpuverify-tests/CUDA/atomics/add_one/kernel.cu,PASS,0.137,0.009,0.005,0.416,0.575,0.580,1.723
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_while_loop_invariant/kernel.cu,PASS,0.140,0.009,0.005,0.496,0.616,0.497,1.762
/datadrive/gpuverify-tests/CUDA/atomics/add_zero/kernel.cu,FAIL(6),0.140,0.009,0.005,0.416,0.536,0.621,1.728
/datadrive/gpuverify-tests/CUDA/atomics/definitions/kernel.cu,PASS,0.138,0.009,0.005,0.417,0.617,0.542,1.728
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_norace/kernel.cu,PASS,0.134,0.019,0.005,0.536,0.656,0.505,1.856
/datadrive/gpuverify-tests/CUDA/atomics/add_tid/kernel.cu,FAIL(6),0.135,0.008,0.005,0.416,0.576,0.661,1.801
/datadrive/gpuverify-tests/CUDA/annotation_tests/test_requires/kernel.cu,PASS,0.145,0.022,0.009,0.495,0.696,0.536,1.902
/datadrive/gpuverify-tests/CUDA/atomics/test_abstraction_enforced/kernel.cu,FAIL(6),0.135,0.009,0.010,0.459,0.577,0.656,1.845
/datadrive/gpuverify-tests/CUDA/barrierconditionalkernelparam/kernel.cu,PASS,0.134,0.009,0.005,0.415,0.579,0.582,1.724
/datadrive/gpuverify-tests/CUDA/basic1/kernel.cu,PASS,0.136,0.009,0.006,0.343,0.497,0.464,1.454
/datadrive/gpuverify-tests/CUDA/casttofloat/kernel.cu,PASS,0.142,0.017,0.007,0.335,0.460,0.462,1.423
/datadrive/gpuverify-tests/CUDA/basicbarrier/kernel.cu,PASS,0.135,0.011,0.008,0.385,0.537,0.504,1.581
/datadrive/gpuverify-tests/CUDA/basicglobalarray/kernel.cu,PASS,0.138,0.011,0.006,0.418,0.536,0.542,1.651
/datadrive/gpuverify-tests/CUDA/cuda_arch/kernel.cu,PASS,0.136,0.015,0.008,0.378,0.495,0.500,1.532
/datadrive/gpuverify-tests/CUDA/curand_tests/pass/curand/kernel.cu,PASS,0.135,0.009,0.009,0.457,0.537,0.545,1.691
/datadrive/gpuverify-tests/CUDA/floatcastrequired/kernel.cu,PASS,0.135,0.015,0.006,0.376,0.496,0.498,1.527
/datadrive/gpuverify-tests/CUDA/ctimeslid/kernel.cu,PASS,0.138,0.013,0.005,0.537,0.702,0.536,1.932
/datadrive/gpuverify-tests/CUDA/fail_tests/race_on_shared/kernel.cu,FAIL(6),0.135,0.009,0.005,0.415,0.543,0.620,1.726
/datadrive/gpuverify-tests/CUDA/curand_tests/fail/curand_race/kernel.cu,FAIL(6),0.141,0.011,0.005,0.455,0.577,0.661,1.851
/datadrive/gpuverify-tests/CUDA/curand_tests/pass/curand_mtgp32/kernel.cu,PASS,0.140,0.009,0.006,0.496,0.576,0.546,1.773
/datadrive/gpuverify-tests/CUDA/curand_tests/fail/curand_mtgp32_block_race/kernel.cu,FAIL(6),0.135,0.009,0.005,0.495,0.581,0.660,1.886
/datadrive/gpuverify-tests/CUDA/fail_tests/shared_int/kernel.cu,FAIL(6),0.135,0.009,0.005,0.416,0.577,0.625,1.766
/datadrive/gpuverify-tests/CUDA/curand_tests/fail/init_race/kernel.cu,FAIL(6),0.135,0.009,0.006,0.496,0.663,0.665,1.974
/datadrive/gpuverify-tests/CUDA/curand_tests/fail/curand_mtgp32_race/kernel.cu,FAIL(6),0.144,0.010,0.006,0.495,0.705,0.657,2.016
/datadrive/gpuverify-tests/CUDA/ctimesgid/kernel.cu,PASS,0.136,0.009,0.009,0.542,0.978,0.660,2.335
/datadrive/gpuverify-tests/CUDA/floatrelationalop/kernel.cu,PASS,0.138,0.009,0.006,0.415,0.508,0.502,1.578
/datadrive/gpuverify-tests/CUDA/fresh_arrays/fail/array/kernel.cu,FAIL(6),0.138,0.016,0.005,0.455,0.618,0.656,1.890
/datadrive/gpuverify-tests/CUDA/fresh_arrays/fail/inherit/kernel.cu,FAIL(6),0.135,0.027,0.009,0.419,0.616,0.656,1.862
/datadrive/gpuverify-tests/CUDA/fresh_arrays/fail/struct_float/kernel.cu,FAIL(6),0.134,0.013,0.007,0.461,0.590,0.656,1.861
/datadrive/gpuverify-tests/CUDA/fresh_arrays/fail/struct_char/kernel.cu,FAIL(6),0.140,0.010,0.009,0.476,0.584,0.696,1.915
/datadrive/gpuverify-tests/CUDA/fresh_arrays/pass/array/kernel.cu,PASS,0.157,0.009,0.011,0.501,0.539,0.535,1.754
/datadrive/gpuverify-tests/CUDA/fresh_arrays/fail/struct_nested/kernel.cu,FAIL(6),0.143,0.008,0.007,0.456,0.537,0.658,1.811
/datadrive/gpuverify-tests/CUDA/fresh_arrays/pass/inherit/kernel.cu,PASS,0.136,0.009,0.009,0.455,0.579,0.535,1.724
/datadrive/gpuverify-tests/CUDA/fresh_arrays/pass/struct_char/kernel.cu,PASS,0.143,0.009,0.006,0.463,0.579,0.537,1.736
/datadrive/gpuverify-tests/CUDA/fresh_arrays/pass/struct_float/kernel.cu,PASS,0.146,0.009,0.004,0.457,0.578,0.536,1.731
/datadrive/gpuverify-tests/CUDA/function_pointers/unknown_function/kernel.cu,FAIL(4),0.140,0.016,0.035,0.000,0.000,0.000,0.190
/datadrive/gpuverify-tests/CUDA/function_pointers/basic_argument_fail/kernel.cu,FAIL(6),0.135,0.009,0.007,0.549,0.817,0.658,2.175
/datadrive/gpuverify-tests/CUDA/function_pointers/basic_assignment_pass/kernel.cu,PASS,0.136,0.017,0.006,0.535,0.902,0.549,2.144
/datadrive/gpuverify-tests/CUDA/function_pointers/basic_assignment_fail/kernel.cu,FAIL(6),0.138,0.009,0.010,0.545,0.856,0.667,2.226
/datadrive/gpuverify-tests/CUDA/function_pointers/basic_statement/kernel.cu,PASS,0.135,0.009,0.007,0.536,0.860,0.857,2.403
/datadrive/gpuverify-tests/CUDA/function_pointers/basic_argument_pass/kernel.cu,PASS,0.137,0.018,0.009,0.537,0.985,0.897,2.583
/datadrive/gpuverify-tests/CUDA/function_pointers/check_return_value/kernel.cu,PASS,0.135,0.011,0.007,0.536,0.980,0.624,2.293
/datadrive/gpuverify-tests/CUDA/function_pointers/constant_value/kernel.cu,FAIL(6),0.135,0.009,0.010,0.549,0.737,0.657,2.097
/datadrive/gpuverify-tests/CUDA/function_pointers/pass_struct/requires/kernel.cu,PASS,0.135,0.009,0.005,0.457,0.578,0.555,1.738
/datadrive/gpuverify-tests/CUDA/function_pointers/funcptr_lt/kernel.cu,PASS,0.155,0.015,0.005,0.512,0.906,0.576,2.170
/datadrive/gpuverify-tests/CUDA/function_pointers/funcptr_to_ptr/kernel.cu,PASS,0.142,0.014,0.005,0.499,0.819,0.618,2.097
/datadrive/gpuverify-tests/CUDA/inheritance_struct_simplify/direct/kernel.cu,PASS,0.134,0.017,0.010,0.383,0.497,0.456,1.498
/datadrive/gpuverify-tests/CUDA/function_pointers/pass_struct/call/kernel.cu,FAIL(6),0.140,0.009,0.009,0.502,0.858,0.708,2.225
/datadrive/gpuverify-tests/CUDA/function_pointers/pass_struct/requires_call/kernel.cu,PASS,0.134,0.009,0.005,0.501,0.871,0.543,2.063
/datadrive/gpuverify-tests/CUDA/function_pointers/funcptr_to_ptr_add/kernel.cu,FAIL(6),0.145,0.009,0.005,0.502,0.939,0.705,2.305
/datadrive/gpuverify-tests/CUDA/globalarray/fail/kernel.cu,FAIL(6),0.136,0.009,0.005,0.455,0.536,0.657,1.799
/datadrive/gpuverify-tests/CUDA/inheritance_struct_simplify/indirect/kernel.cu,PASS,0.135,0.012,0.011,0.375,0.500,0.504,1.537
/datadrive/gpuverify-tests/CUDA/function_pointers/return_value/kernel.cu,PASS,0.137,0.010,0.006,0.496,0.866,0.622,2.137
/datadrive/gpuverify-tests/CUDA/large_constant_array/kernel.cu,PASS,0.139,0.009,0.012,0.460,0.540,0.496,1.655
/datadrive/gpuverify-tests/CUDA/loop_unwind/kernel.cu,FAIL(6),0.141,0.009,0.016,0.536,0.000,0.666,1.368
/datadrive/gpuverify-tests/CUDA/memcpy/unhandled_varlen/kernel.cu,FAIL(4),0.140,0.012,0.006,0.000,0.000,0.000,0.158
/datadrive/gpuverify-tests/CUDA/local2darrayaccess/kernel.cu,PASS,0.139,0.009,0.009,0.433,0.549,0.536,1.675
/datadrive/gpuverify-tests/CUDA/localarrayaccess/kernel.cu,PASS,0.141,0.019,0.012,0.455,0.585,0.537,1.750
/datadrive/gpuverify-tests/CUDA/function_pointers/soundness_issue/kernel.cu,FAIL(6),0.135,0.009,0.009,0.542,1.182,0.826,2.704
/datadrive/gpuverify-tests/CUDA/memcpy/arrayofstruct/kernel.cu,PASS,0.139,0.025,0.008,0.458,0.577,0.537,1.743
/datadrive/gpuverify-tests/CUDA/memcpy/fail_arrayofstruct/kernel.cu,FAIL(6),0.135,0.026,0.012,0.424,0.578,0.658,1.833
/datadrive/gpuverify-tests/CUDA/memcpy/lentoobig/kernel.cu,FAIL(6),0.142,0.011,0.011,0.423,0.540,0.736,1.864
/datadrive/gpuverify-tests/CUDA/memcpy/null_dst/kernel.cu,FAIL(6),0.139,0.019,0.005,0.416,0.496,0.582,1.658
/datadrive/gpuverify-tests/CUDA/memcpy/null_src/kernel.cu,FAIL(6),0.136,0.011,0.005,0.424,0.499,0.550,1.625
/datadrive/gpuverify-tests/CUDA/memcpy/mismatch/kernel.cu,PASS,0.137,0.012,0.006,0.456,0.576,0.535,1.722
/datadrive/gpuverify-tests/CUDA/memcpy/lentoosmall/kernel.cu,PASS,0.135,0.015,0.007,0.459,0.576,0.618,1.810
/datadrive/gpuverify-tests/CUDA/memcpy_simplification/array_element_passed_to_call1/kernel.cu,PASS,0.141,0.010,0.011,0.459,0.540,0.504,1.664
/datadrive/gpuverify-tests/CUDA/memcpy_simplification/array_element_passed_to_call2/kernel.cu,PASS,0.135,0.016,0.007,0.416,0.503,0.497,1.574
/datadrive/gpuverify-tests/CUDA/memset/unhandled_varlen/kernel.cu,FAIL(4),0.136,0.010,0.005,0.000,0.000,0.000,0.151
/datadrive/gpuverify-tests/CUDA/memset/unhandled_varval/kernel.cu,FAIL(4),0.134,0.010,0.006,0.000,0.000,0.000,0.150
/datadrive/gpuverify-tests/CUDA/memcpy_simplification/global_passed_to_call/kernel.cu,PASS,0.143,0.009,0.007,0.427,0.541,0.543,1.671
/datadrive/gpuverify-tests/CUDA/misc/fail/miscfail1/kernel.cu,FAIL(2),0.134,0.000,0.000,0.000,0.000,0.000,0.134
/datadrive/gpuverify-tests/CUDA/memcpy_simplification/i8_element_global_passed_to_call1/kernel.cu,PASS,0.144,0.019,0.006,0.419,0.549,0.536,1.673
/datadrive/gpuverify-tests/CUDA/memcpy/notexactdiv/kernel.cu,FAIL(6),0.135,0.009,0.005,0.455,0.578,0.816,1.999
/datadrive/gpuverify-tests/CUDA/memcpy_simplification/i8_element_global_passed_to_call2/kernel.cu,PASS,0.135,0.009,0.005,0.425,0.544,0.503,1.622
/datadrive/gpuverify-tests/CUDA/memcpy_simplification/i8_element_parameter_passed_to_call/kernel.cu,PASS,0.136,0.017,0.006,0.376,0.496,0.556,1.587
/datadrive/gpuverify-tests/CUDA/memcpy_simplification/parameter_passed_to_call/kernel.cu,PASS,0.135,0.010,0.006,0.375,0.501,0.504,1.529
/datadrive/gpuverify-tests/CUDA/memcpy_simplification/shared_element_passed_to_call/kernel.cu,PASS,0.135,0.011,0.006,0.456,0.548,0.586,1.743
/datadrive/gpuverify-tests/CUDA/memcpy/fail_overstep/kernel.cu,FAIL(6),0.137,0.009,0.016,0.466,0.777,1.751,3.157
/datadrive/gpuverify-tests/CUDA/misc/fail/miscfail2/kernel.cu,FAIL(6),0.135,0.011,0.005,0.535,0.000,0.821,1.507
/datadrive/gpuverify-tests/CUDA/memset/initstruct/kernel.cu,PASS,0.145,0.009,0.014,0.459,0.576,0.575,1.778
/datadrive/gpuverify-tests/CUDA/memset/null_dst/kernel.cu,FAIL(6),0.135,0.018,0.007,0.417,0.497,0.616,1.690
/datadrive/gpuverify-tests/CUDA/memset_simplification/kernel.cu,PASS,0.135,0.009,0.005,0.420,0.535,0.549,1.652
/datadrive/gpuverify-tests/CUDA/misc/fail/miscfail5/kernel.cu,FAIL(6),0.135,0.009,0.005,0.455,0.537,0.584,1.725
/datadrive/gpuverify-tests/CUDA/misc/fail/miscfail8/kernel.cu,FAIL(6),0.142,0.010,0.009,0.378,0.660,0.539,1.737
/datadrive/gpuverify-tests/CUDA/misc/fail/miscfail6/kernel.cu,FAIL(6),0.137,0.009,0.005,0.457,0.575,0.625,1.808
/datadrive/gpuverify-tests/CUDA/misc/fail/miscfail4/kernel.cu,FAIL(6),0.135,0.010,0.007,0.457,0.536,0.700,1.844
/datadrive/gpuverify-tests/CUDA/misc/pass/misc2/kernel.cu,PASS,0.135,0.009,0.005,0.419,0.535,0.548,1.651
/datadrive/gpuverify-tests/CUDA/misc/fail/miscfail3/kernel.cu,FAIL(6),0.135,0.012,0.008,0.455,0.743,0.656,2.008
/datadrive/gpuverify-tests/CUDA/misc/pass/misc3/kernel.cu,FAIL(6),0.176,0.010,0.008,0.415,0.535,0.576,1.720
/datadrive/gpuverify-tests/CUDA/misc/fail/miscfail7/kernel.cu,FAIL(6),0.135,0.009,0.005,0.496,0.623,0.741,2.009
/datadrive/gpuverify-tests/CUDA/misc/pass/misc1/kernel.cu,PASS,0.138,0.015,0.009,0.585,0.780,0.585,2.112
/datadrive/gpuverify-tests/CUDA/misc/pass/misc4/kernel.cu,PASS,0.138,0.009,0.006,0.538,0.945,0.497,2.133
/datadrive/gpuverify-tests/CUDA/misc/pass/misc5/kernel.cu,PASS,0.138,0.029,0.011,0.460,0.536,0.498,1.672
/datadrive/gpuverify-tests/CUDA/misc/pass/misc6/kernel.cu,PASS,0.137,0.009,0.008,0.456,0.536,0.497,1.643
/datadrive/gpuverify-tests/CUDA/misc/pass/misc7/kernel.cu,PASS,0.138,0.009,0.011,0.415,0.496,0.497,1.566
/datadrive/gpuverify-tests/CUDA/multiplelocals/kernel.cu,PASS,0.137,0.020,0.011,0.376,0.497,0.458,1.500
/datadrive/gpuverify-tests/CUDA/mul24/kernel.cu,PASS,0.138,0.014,0.014,0.498,0.535,0.537,1.736
/datadrive/gpuverify-tests/CUDA/misc/pass/misc8/kernel.cu,PASS,0.135,0.012,0.005,0.497,0.576,0.622,1.847
/datadrive/gpuverify-tests/CUDA/nestedinline/kernel.cu,PASS,0.145,0.011,0.006,0.375,0.500,0.467,1.503
/datadrive/gpuverify-tests/CUDA/nonpointerparameter1/kernel.cu,PASS,0.134,0.009,0.006,0.379,0.455,0.459,1.443
/datadrive/gpuverify-tests/CUDA/notunaryoptest/kernel.cu,PASS,0.142,0.009,0.004,0.375,0.506,0.471,1.507
/datadrive/gpuverify-tests/CUDA/nonpointerparameter2/kernel.cu,PASS,0.141,0.009,0.006,0.375,0.541,0.580,1.652
/datadrive/gpuverify-tests/CUDA/param_values/value_in_assert/kernel.cu,FAIL(6),0.137,0.011,0.006,0.416,0.495,0.536,1.601
/datadrive/gpuverify-tests/CUDA/param_values/value_causing_race/kernel.cu,FAIL(6),0.138,0.009,0.006,0.457,0.578,0.618,1.805
/datadrive/gpuverify-tests/CUDA/noraceduetoreturn/kernel.cu,PASS,0.139,0.009,0.006,0.501,0.740,0.540,1.934
/datadrive/gpuverify-tests/CUDA/pointeranalysistests/testinterprocedural/kernel.cu,PASS,0.135,0.010,0.005,0.419,0.577,0.540,1.686
/datadrive/gpuverify-tests/CUDA/pointeranalysistests/testbasicaliasing/kernel.cu,FAIL(6),0.140,0.009,0.005,0.496,0.580,0.706,1.936
/datadrive/gpuverify-tests/CUDA/pointeranalysistests/testinterprocedural2/kernel.cu,PASS,0.135,0.009,0.005,0.466,0.591,0.547,1.753
/datadrive/gpuverify-tests/CUDA/pointers_in_structs/test1/kernel.cu,PASS,0.136,0.007,0.005,0.429,0.538,0.539,1.655
/datadrive/gpuverify-tests/CUDA/pointeranalysistests/testinterprocedural3/kernel.cu,PASS,0.138,0.008,0.009,0.463,0.697,0.617,1.931
/datadrive/gpuverify-tests/CUDA/pointers_in_structs/test2/kernel.cu,PASS,0.141,0.020,0.008,0.508,0.577,0.582,1.836
/datadrive/gpuverify-tests/CUDA/pointers_in_structs/test3/kernel.cu,PASS,0.138,0.010,0.009,0.496,0.619,0.577,1.850
/datadrive/gpuverify-tests/CUDA/pointertests/test1/kernel.cu,PASS,0.135,0.011,0.007,0.427,0.536,0.544,1.660
/datadrive/gpuverify-tests/CUDA/pointertests/scanlargelike/kernel.cu,PASS,0.137,0.011,0.004,0.457,0.579,0.544,1.732
/datadrive/gpuverify-tests/CUDA/pointertests/test10/kernel.cu,PASS,0.136,0.009,0.009,0.415,0.545,0.538,1.652
/datadrive/gpuverify-tests/CUDA/pointertests/test14/kernel.cu,PASS,0.134,0.009,0.016,0.420,0.537,0.463,1.579
/datadrive/gpuverify-tests/CUDA/pointertests/test11/kernel.cu,PASS,0.137,0.012,0.007,0.455,0.697,0.624,1.931
/datadrive/gpuverify-tests/CUDA/pointertests/test13/kernel.cu,PASS,0.134,0.009,0.004,0.416,0.582,0.588,1.733
/datadrive/gpuverify-tests/CUDA/pointers_in_structs/test4/kernel.cu,PASS,0.140,0.011,0.009,0.583,0.700,0.898,2.342
/datadrive/gpuverify-tests/CUDA/pointertests/test2/kernel.cu,PASS,0.135,0.028,0.016,0.423,0.582,0.542,1.726
/datadrive/gpuverify-tests/CUDA/pointertests/test3/kernel.cu,PASS,0.143,0.016,0.006,0.421,0.577,0.505,1.669
/datadrive/gpuverify-tests/CUDA/pointertests/test12/kernel.cu,PASS,0.142,0.017,0.007,0.536,0.863,0.576,2.140
/datadrive/gpuverify-tests/CUDA/pointertests/cast/kernel.cu,FAIL(6),0.145,0.009,0.006,0.543,0.782,1.101,2.586
/datadrive/gpuverify-tests/CUDA/return_val/char/kernel.cu,FAIL(4),0.137,0.021,0.007,0.000,0.000,0.000,0.164
/datadrive/gpuverify-tests/CUDA/return_val/longlong/kernel.cu,FAIL(4),0.140,0.009,0.012,0.000,0.000,0.000,0.161
/datadrive/gpuverify-tests/CUDA/pointertests/test4/kernel.cu,PASS,0.135,0.011,0.006,0.419,0.702,0.580,1.852
/datadrive/gpuverify-tests/CUDA/pointertests/test5/kernel.cu,PASS,0.138,0.012,0.012,0.538,0.616,0.578,1.894
/datadrive/gpuverify-tests/CUDA/pointertests/test6/kernel.cu,PASS,0.136,0.017,0.006,0.514,0.621,0.578,1.871
/datadrive/gpuverify-tests/CUDA/pointertests/test7/kernel.cu,PASS,0.178,0.009,0.010,0.376,0.618,0.461,1.652
/datadrive/gpuverify-tests/CUDA/pointertests/test8/kernel.cu,PASS,0.139,0.009,0.004,0.424,0.544,0.584,1.703
/datadrive/gpuverify-tests/CUDA/pointertests/test9/kernel.cu,PASS,0.135,0.008,0.006,0.430,0.539,0.549,1.666
/datadrive/gpuverify-tests/CUDA/pointertests/test_copy_between_memory_spaces/kernel.cu,PASS,0.137,0.009,0.010,0.418,0.537,0.576,1.686
/datadrive/gpuverify-tests/CUDA/pointertests/test_bad_pointer_procedure_call/kernel.cu,PASS,0.138,0.009,0.006,0.417,0.576,0.582,1.729
/datadrive/gpuverify-tests/CUDA/pointertests/test_copy_between_pointers/kernel.cu,PASS,0.135,0.019,0.009,0.456,0.580,0.579,1.777
/datadrive/gpuverify-tests/CUDA/pointertests/test_pass_value_from_array/kernel.cu,PASS,0.136,0.009,0.006,0.456,0.621,0.547,1.775
/datadrive/gpuverify-tests/CUDA/predication/test2/kernel.cu,PASS,0.146,0.009,0.005,0.495,0.578,0.500,1.733
/datadrive/gpuverify-tests/CUDA/predication/test1/kernel.cu,PASS,0.135,0.012,0.005,0.416,0.576,0.621,1.765
/datadrive/gpuverify-tests/CUDA/simpleparampassing/kernel.cu,PASS,0.135,0.009,0.010,0.416,0.536,0.497,1.602
/datadrive/gpuverify-tests/CUDA/simplereturn/kernel.cu,PASS,0.136,0.009,0.006,0.455,0.536,0.495,1.638
/datadrive/gpuverify-tests/CUDA/reduced_strength_with_requires/kernel.cu,PASS,0.147,0.013,0.010,0.616,0.821,0.544,2.152
/datadrive/gpuverify-tests/CUDA/struct/kernel.cu,PASS,0.141,0.016,0.007,0.377,0.496,0.461,1.497
/datadrive/gpuverify-tests/CUDA/store_in_byval_function/kernel.cu,PASS,0.136,0.009,0.027,0.498,0.582,0.576,1.828
/datadrive/gpuverify-tests/CUDA/threadfence/kernel.cu,PASS,0.136,0.015,0.006,0.378,0.457,0.502,1.494
/datadrive/gpuverify-tests/CUDA/ternarytest/kernel.cu,PASS,0.140,0.010,0.006,0.503,0.584,0.541,1.784
/datadrive/gpuverify-tests/CUDA/ternarytest2/kernel.cu,PASS,0.135,0.017,0.005,0.496,0.536,0.547,1.736
/datadrive/gpuverify-tests/CUDA/test_for_get_group_id/kernel.cu,PASS,0.139,0.017,0.009,0.457,0.537,0.538,1.697
/datadrive/gpuverify-tests/CUDA/reduced_strength_blockwise/kernel.cu,PASS,0.135,0.015,0.009,0.576,1.066,0.937,2.738
/datadrive/gpuverify-tests/CUDA/unusedreturn/kernel.cu,PASS,0.135,0.009,0.007,0.415,0.548,0.656,1.770
/datadrive/gpuverify-tests/CUDA/warpsize/kernel.cu,PASS,0.137,0.009,0.005,0.415,0.586,0.665,1.817
/datadrive/gpuverify-tests/CUDA/transitiveclosure/kernel.cu,PASS,0.140,0.024,0.013,0.617,0.946,0.617,2.357
/datadrive/gpuverify-tests/CUDA/warpsync/bad_inter_group/kernel.cu,FAIL(6),0.144,0.009,0.006,0.512,0.589,0.696,1.955
/datadrive/gpuverify-tests/CUDA/warpsync/2d/kernel.cu,PASS,0.143,0.009,0.005,0.495,0.622,0.697,1.971
/datadrive/gpuverify-tests/CUDA/scope/kernel.cu,PASS,0.136,0.009,0.006,0.617,1.861,0.786,3.414
/datadrive/gpuverify-tests/CUDA/warpsync/broken_shuffle/kernel.cu,FAIL(6),0.138,0.016,0.008,0.459,0.536,0.696,1.853
/datadrive/gpuverify-tests/CUDA/warpsync/equality_abstraction_issue/kernel.cu,FAIL(6),0.143,0.013,0.005,0.455,0.623,0.737,1.978
/datadrive/gpuverify-tests/CUDA/warpsync/refined_equality_abstraction/kernel.cu,PASS,0.137,0.016,0.009,0.497,0.629,0.580,1.868
/datadrive/gpuverify-tests/CUDA/warpsync/scan_warp/kernel.cu,PASS,0.134,0.016,0.006,0.539,0.699,0.831,2.224
/datadrive/gpuverify-tests/CUDA/warpsync/shuffle/kernel.cu,PASS,0.107,0.016,0.008,0.456,0.737,0.661,1.984
/datadrive/gpuverify-tests/CUDA/warpsync/intragroup_scan/kernel.cu,PASS,0.137,0.016,0.013,0.583,0.738,0.977,2.464
/datadrive/gpuverify-tests/CUDASamples/2_Graphics_marchingCubes_compactVoxels/kernel.cu,PASS,0.140,0.011,0.009,0.508,0.577,0.699,1.944
/datadrive/gpuverify-tests/CUDASamples/2_Graphics_marchingCubes_classifyVoxel/kernel.cu,PASS,0.139,0.016,0.016,0.539,0.657,0.784,2.151
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationFloat/kernel.cu,PASS,0.136,0.011,0.007,0.499,0.587,0.616,1.856
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationShort/kernel.cu,PASS,0.136,0.012,0.005,0.495,0.637,0.617,1.903
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_recursiveGaussian_d_transpose/kernel.cu,FAIL(6),0.144,0.009,0.006,0.497,0.622,0.743,2.020
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_histogram_mergeHistogram256Kernel/kernel.cu,FAIL(6),0.137,0.012,0.008,0.618,1.031,0.939,2.745
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_histogram_mergeHistogram64Kernel/kernel.cu,FAIL(6),0.144,0.011,0.006,0.618,1.057,0.866,2.702
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_stereoDisparity_stereoDisparity/kernel.cu,FAIL(6),0.135,0.017,0.010,0.712,1.584,0.000,2.458
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_dct8x8_CUDAkernel1DCT/kernel.cu,FAIL(6),0.142,0.010,0.006,0.592,1.700,1.311,3.761
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_imageDenoising_imageDenoising_nlm2_kernel/kernel.cu,FAIL(6),0.136,0.028,0.009,0.697,0.861,1.825,3.556
