kernel,status,clang,opt,bugle,vcgen,cruncher,boogiedriver,total
/datadrive/gpuverify-tests/OpenCL/annotation_tests/fail_read_offset_global/kernel.cl,FAIL(6),0.418,0.016,0.006,0.456,0.696,0.576,2.167
/datadrive/gpuverify-tests/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_ternary/kernel.cl,FAIL(5),0.416,0.013,0.009,0.256,0.000,0.000,0.694
/datadrive/gpuverify-tests/OpenCL/annotation_tests/global_requires/fail/kernel.cl,FAIL(6),0.416,0.009,0.006,0.496,0.708,0.000,1.635
/datadrive/gpuverify-tests/OpenCL/annotation_tests/global_ensures/pass/kernel.cl,PASS,0.416,0.013,0.009,0.460,0.660,0.511,2.067
/datadrive/gpuverify-tests/OpenCL/annotation_tests/global_requires/pass/kernel.cl,PASS,0.418,0.016,0.005,0.460,0.616,0.539,2.054
/datadrive/gpuverify-tests/OpenCL/annotation_tests/invariants_as_candidates/kernel.cl,PASS,0.378,0.015,0.006,0.538,0.656,0.495,2.088
/datadrive/gpuverify-tests/OpenCL/annotation_tests/no_annotations/kernel.cl,PASS,0.417,0.018,0.011,0.463,0.537,0.497,1.943
/datadrive/gpuverify-tests/OpenCL/annotation_tests/ite/kernel.cl,PASS,0.470,0.016,0.009,0.581,0.704,0.580,2.359
/datadrive/gpuverify-tests/OpenCL/annotation_tests/only_requires/kernel.cl,PASS,0.415,0.009,0.005,0.536,0.737,0.587,2.289
/datadrive/gpuverify-tests/OpenCL/annotation_tests/specification_tests/fail/bad_write/kernel.cl,FAIL(6),0.419,0.022,0.010,0.458,0.579,0.659,2.147
/datadrive/gpuverify-tests/OpenCL/annotation_tests/shared_state_invariant_tests/simple_shared_state_invariant/kernel.cl,PASS,0.377,0.009,0.006,0.536,0.741,0.575,2.244
/datadrive/gpuverify-tests/OpenCL/annotation_tests/specification_tests/pass/simple_spec/kernel.cl,PASS,0.417,0.015,0.009,0.461,0.579,0.643,2.125
/datadrive/gpuverify-tests/OpenCL/annotation_tests/specification_tests/pass/vacuous_spec/kernel.cl,PASS,0.455,0.009,0.008,0.424,0.616,0.554,2.067
/datadrive/gpuverify-tests/OpenCL/annotation_tests/shared_state_invariant_tests/shared_state_two_arrays/kernel.cl,PASS,0.415,0.015,0.005,0.575,1.020,0.619,2.651
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_all/kernel.cl,PASS,0.415,0.009,0.008,0.430,0.503,0.617,1.982
/datadrive/gpuverify-tests/OpenCL/annotation_tests/specification_tests/pass/value_related_spec/kernel.cl,PASS,0.415,0.016,0.009,0.459,0.575,0.548,2.022
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_assert_true/kernel.cl,PASS,0.417,0.009,0.006,0.380,0.496,0.495,1.802
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_assert/kernel.cl,PASS,0.418,0.017,0.008,0.418,0.541,0.578,1.980
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_assume_false/kernel.cl,PASS,0.418,0.010,0.005,0.415,0.498,0.502,1.849
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_assume/kernel.cl,PASS,0.384,0.009,0.006,0.418,0.541,0.618,1.975
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_axiom/kernel.cl,PASS,0.428,0.015,0.006,0.457,0.617,0.546,2.069
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_candidate_invariant/kernel.cl,PASS,0.379,0.010,0.006,0.498,0.705,0.497,2.094
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_candidate_global_invariant/kernel.cl,PASS,0.415,0.017,0.006,0.581,0.904,0.576,2.499
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_contract/kernel.cl,PASS,0.416,0.020,0.006,0.464,0.621,0.535,2.062
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_exclusive/kernel.cl,PASS,0.458,0.009,0.005,0.416,0.496,0.499,1.883
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_enabled_and_uniform/kernel.cl,PASS,0.458,0.009,0.006,0.535,0.665,0.500,2.173
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_ensures/kernel.cl,PASS,0.416,0.016,0.010,0.456,0.696,0.576,2.170
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_distinct/kernel.cl,PASS,0.418,0.009,0.011,0.544,0.777,0.744,2.502
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_function_wide_invariant/kernel.cl,PASS,0.415,0.022,0.014,0.526,0.000,0.657,1.634
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_for_loop_invariant/kernel.cl,PASS,0.420,0.016,0.006,0.495,0.657,0.500,2.093
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_loop_invariant_then_assert/kernel.cl,PASS,0.456,0.009,0.006,0.496,0.664,0.496,2.127
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_reduction_reduce6/kernel.cu,FAIL(6),0.135,0.013,0.011,0.616,0.744,38.807,40.326
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_loop_invariant_then_assert2/kernel.cl,PASS,0.435,0.009,0.006,0.540,0.703,0.696,2.388
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_old/kernel.cl,PASS,0.422,0.009,0.005,0.415,0.541,0.506,1.899
/datadrive/gpuverify-tests/CUDASamples/4_Finance_binomialOptions_binomialOptions/kernel.cu,FAIL(6),0.140,0.011,0.009,0.696,43.371,2.962,47.189
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_precondition_on_kernel/kernel.cl,PASS,0.382,0.017,0.012,0.416,0.583,0.548,1.958
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_global/kernel.cl,PASS,0.498,0.010,0.005,0.456,0.587,0.584,2.140
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_ptr_offset/kernel.cl,PASS,0.416,0.009,0.006,0.499,0.705,0.541,2.176
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_local/kernel.cl,PASS,0.429,0.018,0.012,0.465,0.577,0.579,2.079
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_global_fail/kernel.cl,FAIL(6),0.415,0.009,0.006,0.456,0.580,0.658,2.124
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_local_fail/kernel.cl,FAIL(6),0.416,0.009,0.005,0.455,0.576,0.702,2.163
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_offset/kernel.cl,PASS,0.429,0.009,0.005,0.415,0.538,0.495,1.891
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_offset_global/kernel.cl,PASS,0.424,0.010,0.013,0.455,0.581,0.536,2.019
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_requires/kernel.cl,PASS,0.417,0.016,0.010,0.537,0.658,0.576,2.213
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_while_loop_invariant/kernel.cl,PASS,0.416,0.017,0.019,0.506,0.656,0.536,2.150
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_write_global/kernel.cl,PASS,0.426,0.012,0.008,0.424,0.544,0.549,1.963
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_write_global_fail/kernel.cl,FAIL(6),0.437,0.009,0.006,0.455,0.576,0.623,2.106
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_write_local/kernel.cl,PASS,0.390,0.009,0.005,0.456,0.578,0.588,2.027
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/array_in_array_2/kernel.cl,PASS,0.416,0.009,0.010,0.460,0.540,0.538,1.972
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_write_local_fail/kernel.cl,FAIL(6),0.458,0.009,0.010,0.421,0.576,0.616,2.091
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/array_in_array/kernel.cl,FAIL(6),0.456,0.015,0.010,0.455,0.576,0.660,2.172
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/array_in_array_param/kernel.cl,FAIL(6),0.415,0.010,0.005,0.455,0.579,0.656,2.119
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/multi_dim_array/kernel.cl,PASS,0.416,0.011,0.005,0.455,0.576,0.555,2.018
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/multi_dim_array_fail_upper/kernel.cl,FAIL(6),0.415,0.012,0.008,0.462,0.585,0.661,2.142
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/negative_index_multi_dim/kernel.cl,PASS,0.376,0.020,0.006,0.499,0.580,0.537,2.016
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/private_array/kernel.cl,PASS,0.377,0.011,0.013,0.466,0.536,0.459,1.863
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/negative_index_multi_dim_fail/kernel.cl,FAIL(6),0.424,0.018,0.012,0.470,0.535,0.657,2.115
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/realign_simple/kernel.cl,PASS,0.425,0.009,0.006,0.455,0.545,0.576,2.015
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/realign_simple_fail/kernel.cl,FAIL(6),0.428,0.009,0.005,0.455,0.577,0.619,2.094
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/simple_array_fail_lower/kernel.cl,FAIL(6),0.424,0.009,0.005,0.455,0.578,0.617,2.088
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/simple_array/kernel.cl,PASS,0.421,0.011,0.005,0.458,0.742,0.536,2.173
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/simple_array_fail_upper/kernel.cl,FAIL(6),0.426,0.009,0.022,0.458,0.578,0.666,2.159
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/simple_array_fail_var/kernel.cl,FAIL(6),0.375,0.009,0.005,0.495,0.551,0.657,2.092
/datadrive/gpuverify-tests/OpenCL/arraycopy/kernel.cl,PASS,0.416,0.010,0.009,0.582,0.857,0.578,2.452
/datadrive/gpuverify-tests/OpenCL/asymmetric_asserts/fail/kernel.cl,FAIL(6),0.416,0.009,0.011,0.539,0.656,0.616,2.247
/datadrive/gpuverify-tests/OpenCL/asymmetric_asserts/pass/kernel.cl,PASS,0.416,0.018,0.013,0.508,0.737,0.496,2.189
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test1/kernel.cl,FAIL(6),0.415,0.015,0.006,0.503,0.661,0.738,2.339
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test12/kernel.cl,FAIL(6),0.391,0.009,0.009,0.576,0.781,0.000,1.766
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test10/kernel.cl,FAIL(6),0.415,0.013,0.006,0.540,0.618,0.661,2.252
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test11/kernel.cl,FAIL(6),0.415,0.016,0.010,0.576,0.657,0.780,2.455
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test13/kernel.cl,FAIL(6),0.466,0.016,0.032,0.576,0.628,0.665,2.384
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test16/kernel.cl,FAIL(6),0.417,0.019,0.006,0.540,0.582,0.586,2.150
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test14/kernel.cl,FAIL(6),0.382,0.016,0.022,0.536,0.616,0.941,2.513
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test8/kernel.cl,FAIL(4),0.459,0.015,0.009,0.000,0.000,0.000,0.483
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test15/kernel.cl,FAIL(6),0.427,0.009,0.019,0.546,0.699,1.299,3.000
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test18/kernel.cl,FAIL(6),0.419,0.010,0.006,0.590,0.656,0.625,2.306
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test6/kernel.cl,FAIL(6),0.422,0.009,0.005,0.497,0.657,0.000,1.591
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test2/kernel.cl,FAIL(6),0.420,0.022,0.009,0.539,0.657,0.947,2.593
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test7/kernel.cl,FAIL(6),0.436,0.011,0.005,0.502,0.700,0.000,1.654
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test3/kernel.cl,FAIL(6),0.424,0.009,0.005,0.537,0.696,1.024,2.696
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test4/kernel.cl,FAIL(6),0.419,0.009,0.006,0.581,0.779,1.299,3.092
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test17/kernel.cl,FAIL(6),0.416,0.018,0.009,0.616,0.826,2.222,4.107
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test9/kernel.cl,FAIL(6),0.423,0.009,0.005,0.582,0.658,0.740,2.418
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test5/kernel.cl,FAIL(6),0.427,0.011,0.009,0.590,0.740,1.510,3.286
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test1/kernel.cl,PASS,0.415,0.015,0.011,0.581,0.621,0.669,2.313
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test2/kernel.cl,PASS,0.437,0.015,0.009,0.580,0.660,0.718,2.420
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test3/kernel.cl,PASS,0.416,0.021,0.010,0.581,0.701,0.777,2.506
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test5/kernel.cl,PASS,0.376,0.009,0.005,0.535,0.658,0.623,2.207
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_threadFenceReduction_reduceSinglePass/kernel.cu,FAIL(6),0.134,0.015,0.009,0.696,15.262,26.770,42.886
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test7/kernel.cl,PASS,0.416,0.011,0.005,0.541,0.665,0.736,2.374
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test4/kernel.cl,PASS,0.458,0.017,0.006,0.542,0.776,1.299,3.099
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test6/kernel.cl,PASS,0.424,0.015,0.009,0.587,0.778,1.140,2.953
/datadrive/gpuverify-tests/OpenCL/atomics/counter/kernel.cl,PASS,0.416,0.009,0.005,0.495,0.618,0.580,2.122
/datadrive/gpuverify-tests/OpenCL/atomics/atomic_read_race/kernel.cl,FAIL(6),0.456,0.010,0.005,0.459,0.579,0.669,2.179
/datadrive/gpuverify-tests/OpenCL/atomics/equality_fail/kernel.cl,FAIL(5),0.376,0.016,0.006,0.215,0.000,0.000,0.612
/datadrive/gpuverify-tests/OpenCL/atomics/definitions_atom_int/kernel.cl,PASS,0.426,0.016,0.010,0.456,0.624,0.577,2.108
/datadrive/gpuverify-tests/OpenCL/atomics/definitions_float/kernel.cl,PASS,0.378,0.009,0.005,0.464,0.536,0.540,1.932
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test9/kernel.cl,PASS,0.433,0.018,0.009,0.576,0.743,0.977,2.755
/datadrive/gpuverify-tests/OpenCL/atomics/definitions_int/kernel.cl,PASS,0.415,0.022,0.014,0.479,0.617,0.577,2.124
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test8/kernel.cl,PASS,0.415,0.013,0.008,0.667,0.940,1.305,3.348
/datadrive/gpuverify-tests/OpenCL/atomics/definitions_long/kernel.cl,PASS,0.512,0.009,0.005,0.464,0.616,0.576,2.182
/datadrive/gpuverify-tests/OpenCL/atomics/displaced/kernel.cl,FAIL(6),0.387,0.009,0.013,0.457,0.583,0.661,2.110
/datadrive/gpuverify-tests/OpenCL/atomics/histo/kernel.cl,PASS,0.416,0.017,0.015,0.461,0.577,0.543,2.028
/datadrive/gpuverify-tests/OpenCL/atomics/mismatched_types/int_add_with_float/kernel.cl,PASS,0.415,0.009,0.006,0.455,0.576,0.596,2.057
/datadrive/gpuverify-tests/OpenCL/atomics/mismatched_types/int_add_with_long/kernel.cl,PASS,0.416,0.016,0.009,0.465,0.588,0.588,2.082
/datadrive/gpuverify-tests/OpenCL/atomics/forloop/kernel.cl,FAIL(6),0.432,0.010,0.007,0.581,0.656,0.656,2.342
/datadrive/gpuverify-tests/OpenCL/atomics/mismatched_types/int_add_with_short/kernel.cl,PASS,0.375,0.009,0.004,0.455,0.539,0.539,1.921
/datadrive/gpuverify-tests/OpenCL/atomics/pointers/kernel.cl,FAIL(6),0.378,0.010,0.006,0.495,0.576,0.741,2.206
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/bad_local_counters/kernel.cl,FAIL(6),0.416,0.011,0.005,0.460,0.576,0.678,2.146
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/check_used_treated_ok/kernel.cl,PASS,0.419,0.017,0.014,0.462,0.580,0.456,1.949
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/access_in_loop/kernel.cl,PASS,0.416,0.016,0.009,0.577,0.784,0.580,2.381
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/intra_access_in_loop/kernel.cl,PASS,0.415,0.009,0.006,0.576,0.755,0.576,2.336
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/intra_local_counters/kernel.cl,PASS,0.417,0.009,0.006,0.461,0.584,0.539,2.015
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/many_accesses/kernel.cl,PASS,0.417,0.024,0.010,0.464,0.659,0.623,2.196
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/one_access/kernel.cl,PASS,0.418,0.009,0.015,0.460,0.576,0.708,2.186
/datadrive/gpuverify-tests/OpenCL/barrier_intervals/test1/kernel.cl,PASS,0.426,0.009,0.007,0.457,0.587,0.577,2.061
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/predication/kernel.cl,FAIL(6),0.420,0.010,0.006,0.498,0.537,0.659,2.129
/datadrive/gpuverify-tests/OpenCL/barrier_intervals/test2/kernel.cl,FAIL(6),0.434,0.010,0.005,0.496,0.576,0.696,2.217
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeShared/kernel.cu,FAIL(6),0.137,0.016,0.009,0.618,41.948,9.496,52.224
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/add_zero/kernel.cl,PASS,0.416,0.016,0.007,0.497,0.581,0.626,2.142
/datadrive/gpuverify-tests/OpenCL/barrier_intervals/test3/kernel.cl,PASS,0.421,0.016,0.006,0.617,1.157,0.583,2.800
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/all_different/kernel.cl,PASS,0.415,0.014,0.010,0.538,0.621,0.779,2.378
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/all_different_loop/kernel.cl,PASS,0.415,0.012,0.006,0.575,0.857,0.581,2.446
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/conditional_barrier_invariant/kernel.cl,PASS,0.393,0.009,0.006,0.460,0.617,0.576,2.062
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/fail/kernel.cl,FAIL(6),0.456,0.020,0.005,0.506,0.579,0.622,2.189
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/global_array/kernel.cl,PASS,0.431,0.012,0.006,0.460,0.578,0.535,2.022
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/no_access_check/kernel.cl,PASS,0.417,0.021,0.005,0.455,0.587,0.576,2.062
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/jeroen_bug/kernel.cl,FAIL(6),0.431,0.026,0.019,0.455,0.616,0.657,2.204
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/ternary/kernel.cl,PASS,0.416,0.015,0.009,0.536,0.623,0.579,2.178
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/ghost_array/kernel.cl,PASS,0.425,0.017,0.010,0.620,1.181,0.899,3.153
/datadrive/gpuverify-tests/OpenCL/barrierconditionalkernelparam/kernel.cl,PASS,0.375,0.011,0.006,0.423,0.543,0.496,1.854
/datadrive/gpuverify-tests/OpenCL/basic1/kernel.cl,PASS,0.423,0.009,0.006,0.335,0.463,0.456,1.691
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/test_all_unary_low/kernel.cl,PASS,0.381,0.016,0.011,0.544,0.657,0.786,2.396
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/tid_barrier_invariant/kernel.cl,PASS,0.417,0.019,0.008,0.461,0.620,0.580,2.106
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/wrap_around/kernel.cl,PASS,0.375,0.009,0.006,0.464,0.626,0.578,2.057
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/test_all_unary_high/kernel.cl,PASS,0.376,0.011,0.009,0.496,0.696,0.977,2.565
/datadrive/gpuverify-tests/OpenCL/basicbarrier/kernel.cl,PASS,0.418,0.010,0.005,0.415,0.538,0.618,2.005
/datadrive/gpuverify-tests/OpenCL/basicglobalarray/kernel.cl,PASS,0.429,0.010,0.006,0.457,0.588,0.577,2.068
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writeafterread_addition/kernel.cl,FAIL(6),0.386,0.013,0.005,0.458,0.577,0.658,2.097
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writeafterread_otherval/kernel.cl,FAIL(6),0.423,0.012,0.015,0.458,0.537,0.665,2.110
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writereadarray_equality/kernel.cl,FAIL(6),0.380,0.035,0.005,0.455,0.577,0.658,2.110
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writetiddiv64_offbyone/kernel.cl,FAIL(6),0.418,0.015,0.006,0.415,0.576,0.660,2.090
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writeafterread/kernel.cl,PASS,0.415,0.010,0.006,0.461,0.550,0.495,1.937
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writezero_nobenign/kernel.cl,FAIL(6),0.378,0.009,0.005,0.458,0.536,0.621,2.007
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writewritearray_adversarial/kernel.cl,FAIL(6),0.416,0.009,0.005,0.457,0.536,0.621,2.044
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/readafterwrite/kernel.cl,PASS,0.415,0.012,0.010,0.469,0.618,0.546,2.071
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writetiddiv64/kernel.cl,PASS,0.416,0.016,0.006,0.456,0.548,0.541,1.983
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writeinloop/kernel.cl,PASS,0.422,0.011,0.006,0.538,0.750,0.582,2.308
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writewritearray/kernel.cl,PASS,0.418,0.009,0.005,0.455,0.584,0.544,2.015
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writezero/kernel.cl,PASS,0.419,0.014,0.006,0.420,0.535,0.536,1.930
/datadrive/gpuverify-tests/OpenCL/bitand/kernel.cl,PASS,0.416,0.009,0.005,0.386,0.500,0.465,1.780
/datadrive/gpuverify-tests/OpenCL/bitnot/kernel.cl,PASS,0.416,0.009,0.006,0.385,0.497,0.459,1.771
/datadrive/gpuverify-tests/OpenCL/checkarrays/fail/arraydoesnotexist1/kernel.cl,FAIL(5),0.416,0.011,0.011,0.224,0.000,0.000,0.660
/datadrive/gpuverify-tests/OpenCL/bitor/kernel.cl,PASS,0.375,0.010,0.005,0.377,0.461,0.455,1.685
/datadrive/gpuverify-tests/OpenCL/bitxor/kernel.cl,PASS,0.416,0.010,0.009,0.379,0.497,0.498,1.809
/datadrive/gpuverify-tests/OpenCL/bool_bv_test/kernel.cl,PASS,0.377,0.017,0.015,0.376,0.496,0.455,1.736
/datadrive/gpuverify-tests/OpenCL/checkarrays/fail/arraydoesnotexist2/kernel.cl,FAIL(5),0.417,0.009,0.006,0.215,0.000,0.000,0.647
/datadrive/gpuverify-tests/OpenCL/casttofloat/kernel.cl,PASS,0.381,0.017,0.006,0.375,0.496,0.459,1.735
/datadrive/gpuverify-tests/OpenCL/break_test/kernel.cl,PASS,0.377,0.009,0.005,0.415,0.535,0.459,1.800
/datadrive/gpuverify-tests/OpenCL/booleanTests/kernel.cl,PASS,0.415,0.009,0.008,0.455,0.536,0.456,1.879
/datadrive/gpuverify-tests/OpenCL/bpl_integration/pass/kernel.cl,PASS,0.433,0.009,0.010,0.422,0.496,0.497,1.867
/datadrive/gpuverify-tests/OpenCL/ceil/kernel.cl,PASS,0.416,0.009,0.005,0.455,0.576,0.668,2.129
/datadrive/gpuverify-tests/OpenCL/conditional_int_test/kernel.cl,PASS,0.418,0.016,0.011,0.415,0.495,0.506,1.860
/datadrive/gpuverify-tests/OpenCL/checkarrays/pass/specifyall/kernel.cl,PASS,0.416,0.023,0.009,0.496,0.576,0.581,2.102
/datadrive/gpuverify-tests/OpenCL/checkarrays/pass/specifyone/kernel.cl,PASS,0.415,0.020,0.014,0.508,0.620,0.535,2.113
/datadrive/gpuverify-tests/OpenCL/constantnotparam/kernel.cl,PASS,0.459,0.020,0.011,0.498,0.544,0.536,2.068
/datadrive/gpuverify-tests/OpenCL/derived_from_uniformity_analysis_bug/kernel.cl,PASS,0.416,0.016,0.006,0.496,0.577,0.508,2.019
/datadrive/gpuverify-tests/CUDASamples/5_Simulations_nbody_nbody/kernel.cu,FAIL(6),0.150,0.017,0.016,0.656,47.581,23.300,71.719
/datadrive/gpuverify-tests/OpenCL/derivedfrombinomialoptions2/kernel.cl,PASS,0.431,0.009,0.006,0.459,0.536,0.579,2.020
/datadrive/gpuverify-tests/OpenCL/enabled/not_predicated/kernel.cl,PASS,0.415,0.011,0.008,0.417,0.535,0.537,1.924
/datadrive/gpuverify-tests/OpenCL/divergence/race_no_divergence/kernel.cl,PASS,0.417,0.014,0.006,0.457,0.536,0.540,1.969
/datadrive/gpuverify-tests/OpenCL/derivedfrombinomialoptions/kernel.cl,PASS,0.459,0.018,0.005,0.461,0.626,0.656,2.226
/datadrive/gpuverify-tests/OpenCL/divergence/race_and_divergence/kernel.cl,FAIL(6),0.420,0.009,0.005,0.464,0.542,0.632,2.073
/datadrive/gpuverify-tests/OpenCL/enabled/not_predicated_procedure/kernel.cl,PASS,0.386,0.016,0.012,0.461,0.590,0.538,2.002
/datadrive/gpuverify-tests/OpenCL/expression_simplification/and_test/kernel.cl,FAIL(6),0.417,0.023,0.011,0.537,0.580,0.622,2.191
/datadrive/gpuverify-tests/OpenCL/expression_simplification/basic_test/kernel.cl,FAIL(6),0.417,0.015,0.009,0.542,0.582,0.622,2.188
/datadrive/gpuverify-tests/OpenCL/expression_simplification/imp_antecedent/kernel.cl,FAIL(6),0.461,0.013,0.016,0.537,0.581,0.623,2.230
/datadrive/gpuverify-tests/OpenCL/expression_simplification/imp_bug/kernel.cl,FAIL(6),0.415,0.031,0.006,0.538,0.577,0.658,2.224
/datadrive/gpuverify-tests/OpenCL/float_constant_test/kernel.cl,PASS,0.415,0.008,0.005,0.386,0.498,0.497,1.810
/datadrive/gpuverify-tests/OpenCL/floatcastrequired/kernel.cl,PASS,0.375,0.009,0.005,0.375,0.496,0.498,1.760
/datadrive/gpuverify-tests/OpenCL/float_constant_test2/kernel.cl,PASS,0.417,0.010,0.023,0.376,0.496,0.458,1.779
/datadrive/gpuverify-tests/OpenCL/fail_bodiless_procedure/kernel.cl,FAIL(6),0.459,0.009,0.005,0.418,0.498,0.626,2.016
/datadrive/gpuverify-tests/OpenCL/floatrelationalop/kernel.cl,PASS,0.382,0.009,0.008,0.458,0.537,0.539,1.933
