kernel,status,clang,opt,bugle,vcgen,cruncher,boogiedriver,total
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/bad_local_counters/kernel.cl,FAIL(6),0.416,0.010,0.005,0.455,0.586,0.659,2.131
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/access_in_loop/kernel.cl,PASS,0.377,0.015,0.008,0.580,0.823,0.582,2.385
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/intra_local_counters/kernel.cl,PASS,0.417,0.009,0.005,0.456,0.580,0.536,2.003
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/many_accesses/kernel.cl,PASS,0.415,0.016,0.009,0.462,0.663,0.618,2.182
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/intra_access_in_loop/kernel.cl,PASS,0.416,0.030,0.009,0.577,0.737,0.537,2.306
/datadrive/gpuverify-tests/OpenCL/barrier_intervals/test1/kernel.cl,PASS,0.416,0.018,0.005,0.455,0.576,0.577,2.047
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/one_access/kernel.cl,PASS,0.506,0.013,0.008,0.498,0.616,0.580,2.220
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/predication/kernel.cl,FAIL(6),0.416,0.009,0.005,0.508,0.576,0.662,2.176
/datadrive/gpuverify-tests/OpenCL/barrier_intervals/test2/kernel.cl,FAIL(6),0.417,0.010,0.015,0.463,0.576,0.736,2.217
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeShared/kernel.cu,FAIL(6),0.134,0.016,0.009,0.656,41.827,9.892,52.533
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/add_zero/kernel.cl,PASS,0.425,0.009,0.009,0.495,0.616,0.585,2.139
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/all_different/kernel.cl,PASS,0.429,0.015,0.012,0.539,0.628,0.777,2.400
/datadrive/gpuverify-tests/OpenCL/barrier_intervals/test3/kernel.cl,PASS,0.425,0.016,0.005,0.624,1.194,0.616,2.882
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/conditional_barrier_invariant/kernel.cl,PASS,0.415,0.016,0.009,0.496,0.664,0.577,2.177
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/all_different_loop/kernel.cl,PASS,0.415,0.017,0.009,0.583,0.908,0.580,2.512
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/fail/kernel.cl,FAIL(6),0.375,0.017,0.005,0.472,0.578,0.621,2.070
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/global_array/kernel.cl,PASS,0.417,0.022,0.006,0.470,0.658,0.578,2.150
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/no_access_check/kernel.cl,PASS,0.416,0.024,0.009,0.497,0.577,0.544,2.067
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/jeroen_bug/kernel.cl,FAIL(6),0.420,0.009,0.006,0.458,0.617,0.659,2.168
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/ghost_array/kernel.cl,PASS,0.422,0.019,0.009,0.585,1.262,0.940,3.237
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/ternary/kernel.cl,PASS,0.461,0.015,0.009,0.537,0.618,0.657,2.298
/datadrive/gpuverify-tests/OpenCL/basic1/kernel.cl,PASS,0.383,0.017,0.009,0.375,0.496,0.468,1.748
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/tid_barrier_invariant/kernel.cl,PASS,0.457,0.013,0.006,0.499,0.577,0.538,2.089
/datadrive/gpuverify-tests/OpenCL/barrierconditionalkernelparam/kernel.cl,PASS,0.417,0.009,0.005,0.415,0.576,0.496,1.918
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/test_all_unary_low/kernel.cl,PASS,0.415,0.017,0.009,0.497,0.706,0.857,2.501
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/wrap_around/kernel.cl,PASS,0.417,0.010,0.007,0.500,0.658,0.537,2.129
/datadrive/gpuverify-tests/OpenCL/basicbarrier/kernel.cl,PASS,0.415,0.009,0.010,0.417,0.542,0.508,1.901
/datadrive/gpuverify-tests/OpenCL/barrier_invariants/test_all_unary_high/kernel.cl,PASS,0.375,0.009,0.015,0.582,0.741,1.020,2.742
/datadrive/gpuverify-tests/OpenCL/basicglobalarray/kernel.cl,PASS,0.380,0.013,0.006,0.421,0.538,0.544,1.902
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writeafterread_addition/kernel.cl,FAIL(6),0.416,0.009,0.006,0.425,0.577,0.660,2.094
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writeafterread_otherval/kernel.cl,FAIL(6),0.419,0.019,0.007,0.460,0.587,0.696,2.188
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writereadarray_equality/kernel.cl,FAIL(6),0.427,0.010,0.011,0.456,0.582,0.660,2.146
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writetiddiv64_offbyone/kernel.cl,FAIL(6),0.426,0.009,0.009,0.416,0.579,0.677,2.115
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writewritearray_adversarial/kernel.cl,FAIL(6),0.433,0.011,0.005,0.459,0.577,0.656,2.142
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/readafterwrite/kernel.cl,PASS,0.420,0.009,0.011,0.418,0.589,0.581,2.029
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/fail/writezero_nobenign/kernel.cl,FAIL(6),0.418,0.009,0.005,0.415,0.616,0.627,2.090
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writeafterread/kernel.cl,PASS,0.418,0.011,0.005,0.465,0.577,0.582,2.058
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writetiddiv64/kernel.cl,PASS,0.418,0.009,0.006,0.458,0.577,0.541,2.008
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writewritearray/kernel.cl,PASS,0.456,0.016,0.006,0.456,0.577,0.579,2.089
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writeinloop/kernel.cl,PASS,0.375,0.009,0.008,0.546,0.747,0.541,2.226
/datadrive/gpuverify-tests/OpenCL/checkarrays/fail/arraydoesnotexist1/kernel.cl,FAIL(5),0.416,0.010,0.006,0.214,0.000,0.000,0.646
/datadrive/gpuverify-tests/OpenCL/benign_race_tests/pass/writezero/kernel.cl,PASS,0.425,0.011,0.006,0.461,0.542,0.536,1.980
/datadrive/gpuverify-tests/OpenCL/bitand/kernel.cl,PASS,0.415,0.009,0.006,0.380,0.496,0.462,1.768
/datadrive/gpuverify-tests/OpenCL/bitnot/kernel.cl,PASS,0.419,0.010,0.005,0.383,0.474,0.502,1.792
/datadrive/gpuverify-tests/OpenCL/bitor/kernel.cl,PASS,0.420,0.019,0.006,0.375,0.538,0.431,1.789
/datadrive/gpuverify-tests/OpenCL/bitxor/kernel.cl,PASS,0.423,0.009,0.009,0.342,0.496,0.460,1.740
/datadrive/gpuverify-tests/OpenCL/bool_bv_test/kernel.cl,PASS,0.381,0.012,0.005,0.335,0.468,0.500,1.701
/datadrive/gpuverify-tests/OpenCL/checkarrays/fail/arraydoesnotexist2/kernel.cl,FAIL(5),0.460,0.009,0.005,0.215,0.000,0.000,0.689
/datadrive/gpuverify-tests/OpenCL/bpl_integration/pass/kernel.cl,PASS,0.416,0.009,0.009,0.383,0.496,0.496,1.808
/datadrive/gpuverify-tests/OpenCL/booleanTests/kernel.cl,PASS,0.376,0.009,0.006,0.455,0.498,0.499,1.844
/datadrive/gpuverify-tests/OpenCL/casttofloat/kernel.cl,PASS,0.421,0.017,0.007,0.378,0.497,0.456,1.776
/datadrive/gpuverify-tests/OpenCL/break_test/kernel.cl,PASS,0.421,0.011,0.005,0.456,0.538,0.505,1.936
/datadrive/gpuverify-tests/OpenCL/ceil/kernel.cl,PASS,0.433,0.021,0.006,0.457,0.538,0.582,2.037
/datadrive/gpuverify-tests/OpenCL/checkarrays/pass/specifyone/kernel.cl,PASS,0.415,0.009,0.009,0.498,0.576,0.539,2.046
/datadrive/gpuverify-tests/OpenCL/checkarrays/pass/specifyall/kernel.cl,PASS,0.416,0.015,0.006,0.495,0.576,0.579,2.088
/datadrive/gpuverify-tests/OpenCL/conditional_int_test/kernel.cl,PASS,0.419,0.009,0.005,0.415,0.495,0.537,1.882
/datadrive/gpuverify-tests/OpenCL/constantnotparam/kernel.cl,PASS,0.424,0.036,0.025,0.505,0.512,0.537,2.040
/datadrive/gpuverify-tests/OpenCL/derived_from_uniformity_analysis_bug/kernel.cl,PASS,0.385,0.016,0.007,0.499,0.537,0.497,1.941
/datadrive/gpuverify-tests/OpenCL/derivedfrombinomialoptions2/kernel.cl,PASS,0.380,0.015,0.006,0.415,0.546,0.504,1.866
/datadrive/gpuverify-tests/CUDASamples/5_Simulations_nbody_nbody/kernel.cu,FAIL(6),0.137,0.015,0.010,0.656,47.830,23.569,72.217
/datadrive/gpuverify-tests/OpenCL/derivedfrombinomialoptions/kernel.cl,PASS,0.417,0.009,0.005,0.455,0.576,0.618,2.080
/datadrive/gpuverify-tests/OpenCL/divergence/race_no_divergence/kernel.cl,PASS,0.418,0.015,0.006,0.474,0.576,0.506,1.993
/datadrive/gpuverify-tests/OpenCL/enabled/not_predicated/kernel.cl,PASS,0.416,0.009,0.006,0.417,0.542,0.505,1.895
/datadrive/gpuverify-tests/OpenCL/divergence/race_and_divergence/kernel.cl,FAIL(6),0.390,0.011,0.019,0.455,0.590,0.631,2.096
/datadrive/gpuverify-tests/OpenCL/enabled/not_predicated_procedure/kernel.cl,PASS,0.378,0.018,0.005,0.460,0.586,0.576,2.023
/datadrive/gpuverify-tests/OpenCL/expression_simplification/and_test/kernel.cl,FAIL(6),0.426,0.009,0.005,0.537,0.576,0.657,2.209
/datadrive/gpuverify-tests/OpenCL/expression_simplification/basic_test/kernel.cl,FAIL(6),0.421,0.012,0.006,0.544,0.578,0.659,2.220
/datadrive/gpuverify-tests/OpenCL/expression_simplification/imp_antecedent/kernel.cl,FAIL(6),0.417,0.009,0.006,0.545,0.584,0.665,2.226
/datadrive/gpuverify-tests/OpenCL/expression_simplification/imp_bug/kernel.cl,FAIL(6),0.415,0.019,0.007,0.583,0.579,0.696,2.298
/datadrive/gpuverify-tests/OpenCL/expression_simplification/imp_consequent/kernel.cl,FAIL(6),0.419,0.009,0.018,0.578,0.582,0.663,2.271
/datadrive/gpuverify-tests/OpenCL/fail_bodiless_procedure/kernel.cl,FAIL(6),0.375,0.016,0.009,0.456,0.536,0.624,2.015
/datadrive/gpuverify-tests/OpenCL/float_constant_test/kernel.cl,PASS,0.378,0.015,0.008,0.380,0.499,0.502,1.782
/datadrive/gpuverify-tests/OpenCL/floatcastrequired/kernel.cl,PASS,0.415,0.012,0.005,0.335,0.539,0.460,1.767
/datadrive/gpuverify-tests/OpenCL/float_constant_test2/kernel.cl,PASS,0.415,0.009,0.005,0.379,0.545,0.458,1.812
/datadrive/gpuverify-tests/OpenCL/floatrelationalop/kernel.cl,PASS,0.415,0.021,0.018,0.415,0.544,0.497,1.911
/datadrive/gpuverify-tests/OpenCL/expression_simplification/or_test/kernel.cl,FAIL(6),0.421,0.009,0.005,0.535,0.616,0.864,2.450
/datadrive/gpuverify-tests/OpenCL/function_wide/fail/not_at_end_for/kernel.cl,FAIL(4),0.432,0.009,0.006,0.000,0.000,0.000,0.447
/datadrive/gpuverify-tests/OpenCL/function_wide/fail/not_at_end_if/kernel.cl,FAIL(4),0.416,0.031,0.005,0.000,0.000,0.000,0.452
/datadrive/gpuverify-tests/OpenCL/function_wide/fail/uses_params/kernel.cl,FAIL(4),0.421,0.010,0.005,0.000,0.000,0.000,0.436
/datadrive/gpuverify-tests/OpenCL/function_wide/fail/uses_function/kernel.cl,FAIL(4),0.461,0.009,0.007,0.000,0.000,0.000,0.477
/datadrive/gpuverify-tests/OpenCL/fresh_arrays/fail/global/kernel.cl,FAIL(6),0.424,0.015,0.009,0.455,0.586,0.657,2.146
/datadrive/gpuverify-tests/OpenCL/barrier_intervals/test4/kernel.cl,PASS,0.418,0.016,0.009,0.663,12.099,0.617,13.821
/datadrive/gpuverify-tests/OpenCL/function_wide/fail/assert_false/kernel.cl,FAIL(6),0.416,0.010,0.016,0.379,0.000,0.539,1.359
/datadrive/gpuverify-tests/OpenCL/function_wide/pass/uses_uninterpreted_function/kernel.cl,PASS,0.416,0.008,0.006,0.345,0.000,0.455,1.231
/datadrive/gpuverify-tests/OpenCL/fresh_arrays/pass/global/kernel.cl,PASS,0.423,0.008,0.012,0.415,0.578,0.618,2.054
/datadrive/gpuverify-tests/OpenCL/fresh_arrays/pass/local/kernel.cl,PASS,0.415,0.010,0.010,0.510,0.576,0.538,2.060
/datadrive/gpuverify-tests/OpenCL/get_work_dim/work_dim_1/kernel.cl,PASS,0.378,0.016,0.006,0.417,0.498,0.497,1.811
/datadrive/gpuverify-tests/OpenCL/get_work_dim/work_dim_2/kernel.cl,PASS,0.416,0.016,0.007,0.375,0.501,0.463,1.779
/datadrive/gpuverify-tests/OpenCL/get_global_offset/kernel.cl,PASS,0.424,0.013,0.007,0.426,0.496,0.496,1.863
/datadrive/gpuverify-tests/OpenCL/get_global_id/kernel.cl,PASS,0.376,0.023,0.006,0.455,0.578,0.549,1.988
/datadrive/gpuverify-tests/OpenCL/get_work_dim/work_dim_3/kernel.cl,PASS,0.384,0.016,0.019,0.376,0.502,0.455,1.752
/datadrive/gpuverify-tests/OpenCL/function_wide/pass/uses_array_element/kernel.cl,PASS,0.415,0.028,0.009,0.539,0.777,0.660,2.429
/datadrive/gpuverify-tests/OpenCL/function_wide/pass/as_candidates/kernel.cl,PASS,0.415,0.009,0.009,0.578,1.019,0.616,2.647
/datadrive/gpuverify-tests/OpenCL/function_wide/pass/candidates/kernel.cl,PASS,0.416,0.029,0.009,0.581,0.977,0.697,2.709
/datadrive/gpuverify-tests/OpenCL/global_size/simple/kernel.cl,PASS,0.456,0.016,0.012,0.496,0.548,0.537,2.064
/datadrive/gpuverify-tests/OpenCL/globalarray/fail/kernel.cl,FAIL(6),0.425,0.010,0.017,0.509,0.619,0.706,2.287
/datadrive/gpuverify-tests/OpenCL/globalarray/pass/kernel.cl,PASS,0.416,0.009,0.006,0.498,0.581,0.576,2.086
/datadrive/gpuverify-tests/OpenCL/enabled/dominator/kernel.cl,PASS,0.416,0.010,0.007,0.625,6.102,0.657,7.816
/datadrive/gpuverify-tests/OpenCL/globalarray/pass2/kernel.cl,PASS,0.424,0.011,0.006,0.460,0.578,0.905,2.384
/datadrive/gpuverify-tests/OpenCL/imagetests/fail2dimagecopy/kernel.cl,FAIL(6),0.415,0.023,0.007,0.498,0.575,0.818,2.337
/datadrive/gpuverify-tests/OpenCL/imagetests/testsampler/kernel.cl,PASS,0.456,0.010,0.006,0.498,0.497,0.496,1.962
/datadrive/gpuverify-tests/OpenCL/imagetests/testsampler2/kernel.cl,PASS,0.417,0.009,0.009,0.497,0.546,0.535,2.013
/datadrive/gpuverify-tests/OpenCL/imagetests/testsampler3/kernel.cl,PASS,0.384,0.009,0.010,0.460,0.543,0.541,1.947
/datadrive/gpuverify-tests/OpenCL/imagetests/test2dimagecopy/kernel.cl,PASS,0.463,0.010,0.009,0.497,0.626,0.817,2.421
/datadrive/gpuverify-tests/OpenCL/induction_variable/kernel.cl,PASS,0.377,0.012,0.006,0.558,0.757,0.588,2.298
/datadrive/gpuverify-tests/OpenCL/inference_tests/enabled_invariant/kernel.cl,PASS,0.379,0.009,0.005,0.497,0.824,0.582,2.296
/datadrive/gpuverify-tests/OpenCL/inference_tests/lower_bound/kernel.cl,PASS,0.416,0.035,0.013,0.500,0.662,0.496,2.121
/datadrive/gpuverify-tests/OpenCL/inference_tests/strided_invariant/kernel.cl,PASS,0.458,0.009,0.009,0.580,0.703,0.582,2.341
/datadrive/gpuverify-tests/OpenCL/inference_tests/strided_invariant_2/kernel.cl,PASS,0.419,0.010,0.011,0.580,0.738,0.537,2.295
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/fail/bad_read_then_write/kernel.cl,FAIL(6),0.435,0.016,0.005,0.575,0.625,0.661,2.318
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/fail/local_id/kernel.cl,FAIL(6),0.429,0.011,0.008,0.455,0.578,0.662,2.144
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/fail/bad_write_then_read/kernel.cl,FAIL(6),0.462,0.009,0.005,0.505,0.600,0.661,2.242
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/fail/missing_global_barrier_flag/kernel.cl,FAIL(6),0.425,0.015,0.008,0.463,0.632,0.661,2.203
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/fail/missing_local_barrier_flag/kernel.cl,FAIL(6),0.464,0.010,0.010,0.459,0.583,0.657,2.183
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/fail/no_barrier_flags/kernel.cl,FAIL(6),0.417,0.009,0.013,0.460,0.621,0.658,2.177
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/fail/sync/kernel.cl,FAIL(6),0.424,0.019,0.009,0.500,0.576,0.664,2.192
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/fail/sync_within_group_wrong_flag/kernel.cl,FAIL(6),0.420,0.016,0.012,0.499,0.619,0.616,2.182
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/pass/global_barrier/kernel.cl,PASS,0.420,0.009,0.005,0.496,0.616,0.536,2.082
/datadrive/gpuverify-tests/OpenCL/inference_tests/access_means_enabled/kernel.cl,PASS,0.419,0.016,0.011,0.619,3.160,0.576,4.800
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/pass/local_barrier_flag/kernel.cl,PASS,0.459,0.013,0.008,0.465,0.582,0.580,2.107
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/pass/local_id_benign_write_write/kernel.cl,PASS,0.415,0.009,0.009,0.425,0.583,0.537,1.978
/datadrive/gpuverify-tests/OpenCL/k-induction/alldifferent/kernel.cl,PASS,0.416,0.019,0.006,0.497,0.000,0.495,1.433
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/pass/pass_due_to_intra_group_flag/kernel.cl,PASS,0.433,0.017,0.006,0.455,0.539,0.500,1.950
/datadrive/gpuverify-tests/OpenCL/k-induction/alldifferent-k-too-small/kernel.cl,FAIL(6),0.375,0.009,0.005,0.495,0.000,0.578,1.462
/datadrive/gpuverify-tests/OpenCL/k-induction/amazingreduction/kernel.cl,PASS,0.416,0.009,0.006,0.575,0.000,0.656,1.662
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/pass/sync_within_group/kernel.cl,PASS,0.421,0.010,0.018,0.495,0.576,0.579,2.100
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/pass/read_then_write/kernel.cl,PASS,0.417,0.009,0.006,0.513,0.618,0.578,2.141
/datadrive/gpuverify-tests/OpenCL/inter_group_and_barrier_flag_tests/pass/write_then_read/kernel.cl,PASS,0.415,0.019,0.010,0.499,0.576,0.586,2.105
/datadrive/gpuverify-tests/OpenCL/leftshiftequals/kernel.cl,PASS,0.378,0.029,0.006,0.344,0.500,0.546,1.804
/datadrive/gpuverify-tests/OpenCL/localmultidimarraydecl/kernel.cl,PASS,0.455,0.010,0.009,0.383,0.567,0.472,1.897
/datadrive/gpuverify-tests/OpenCL/inference_tests/disabled_invariant/kernel.cl,PASS,0.419,0.016,0.007,0.618,4.922,0.582,6.564
/datadrive/gpuverify-tests/OpenCL/localarrayaccess/kernel.cl,PASS,0.417,0.010,0.010,0.458,0.657,0.578,2.129
/datadrive/gpuverify-tests/OpenCL/mem_fence/kernel.cl,PASS,0.418,0.010,0.006,0.378,0.496,0.618,1.927
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail2/kernel.cl,FAIL(2),0.419,0.000,0.000,0.000,0.000,0.000,0.419
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail4/kernel.cl,FAIL(2),0.385,0.000,0.000,0.000,0.000,0.000,0.385
/datadrive/gpuverify-tests/OpenCL/misc/fail/2d_array_race/kernel.cl,FAIL(6),0.415,0.016,0.010,0.536,0.576,0.862,2.414
/datadrive/gpuverify-tests/OpenCL/misc/fail/4d_array_of_structs_race/kernel.cl,FAIL(6),0.415,0.009,0.006,0.497,0.577,0.616,2.120
/datadrive/gpuverify-tests/OpenCL/misc/fail/loop_abstraction_traces_1/kernel.cl,FAIL(6),0.457,0.011,0.005,0.500,0.659,0.000,1.632
/datadrive/gpuverify-tests/OpenCL/misc/fail/4d_array_race/kernel.cl,FAIL(6),0.379,0.009,0.006,0.466,0.539,0.664,2.062
/datadrive/gpuverify-tests/OpenCL/misc/fail/loop_abstraction_traces_2/kernel.cl,FAIL(6),0.421,0.009,0.006,0.535,0.790,0.000,1.761
/datadrive/gpuverify-tests/OpenCL/misc/fail/4d_array_of_vectors_race/kernel.cl,FAIL(6),0.377,0.009,0.006,0.455,0.620,0.857,2.324
/datadrive/gpuverify-tests/OpenCL/misc/fail/4d_array_with_casting/kernel.cl,FAIL(6),0.415,0.016,0.012,0.497,0.576,0.786,2.303
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail11/kernel.cl,FAIL(6),0.416,0.018,0.006,0.536,0.576,0.000,1.552
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail1/kernel.cl,FAIL(6),0.417,0.011,0.010,0.460,0.623,0.700,2.220
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail3/kernel.cl,FAIL(6),0.378,0.009,0.006,0.536,0.000,1.057,1.986
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail5/kernel.cl,FAIL(6),0.419,0.016,0.006,0.455,0.497,0.538,1.930
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail10/kernel.cl,FAIL(6),0.456,0.020,0.009,0.576,0.781,1.018,2.860
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail7/kernel.cl,FAIL(6),0.420,0.009,0.005,0.415,0.535,0.579,1.964
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail6/kernel.cl,FAIL(6),0.426,0.009,0.005,0.497,0.576,0.660,2.174
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc12/kernel.cl,PASS,0.375,0.009,0.005,0.495,0.000,0.577,1.461
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail9/kernel.cl,FAIL(6),0.377,0.009,0.006,0.456,0.535,0.626,2.010
/datadrive/gpuverify-tests/OpenCL/misc/fail/miscfail8/kernel.cl,FAIL(6),0.424,0.012,0.014,0.455,0.536,0.661,2.102
/datadrive/gpuverify-tests/OpenCL/misc/fail/struct_member_race/kernel.cl,FAIL(6),0.463,0.009,0.005,0.456,0.576,0.621,2.130
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc13/kernel.cl,PASS,0.415,0.009,0.006,0.535,0.000,0.539,1.504
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc1/kernel.cl,PASS,0.416,0.010,0.013,0.462,0.590,0.586,2.076
/datadrive/gpuverify-tests/OpenCL/misc/fail/vector_element_race/kernel.cl,FAIL(6),0.419,0.009,0.005,0.421,0.575,0.704,2.132
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc11/kernel.cl,PASS,0.416,0.009,0.010,0.460,0.580,0.536,2.010
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc10/kernel.cl,PASS,0.421,0.012,0.008,0.502,0.583,0.543,2.069
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc15/kernel.cl,PASS,0.419,0.016,0.010,0.466,0.545,0.616,2.071
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc14/kernel.cl,PASS,0.417,0.013,0.009,0.539,0.737,0.618,2.333
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc16/kernel.cl,PASS,0.416,0.019,0.009,0.455,0.624,0.616,2.139
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc19/kernel.cl,PASS,0.383,0.009,0.005,0.388,0.537,0.459,1.782
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc17/kernel.cl,PASS,0.418,0.008,0.005,0.504,0.656,0.499,2.091
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc18/kernel.cl,PASS,0.379,0.013,0.006,0.495,0.575,0.551,2.019
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc4/kernel.cl,PASS,0.416,0.017,0.006,0.378,0.455,0.461,1.733
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc5/kernel.cl,PASS,0.425,0.009,0.005,0.461,0.496,0.496,1.893
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc6/kernel.cl,PASS,0.384,0.010,0.009,0.499,0.000,0.902,1.804
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc3/kernel.cl,PASS,0.416,0.009,0.008,0.465,0.700,0.542,2.141
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc2/kernel.cl,PASS,0.419,0.018,0.013,0.617,0.745,0.541,2.353
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc7/kernel.cl,PASS,0.427,0.009,0.007,0.455,0.623,0.536,2.056
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc9/kernel.cl,PASS,0.428,0.011,0.005,0.495,0.581,0.538,2.057
/datadrive/gpuverify-tests/OpenCL/misc/pass/misc8/kernel.cl,PASS,0.416,0.009,0.005,0.496,0.749,0.500,2.175
/datadrive/gpuverify-tests/OpenCL/modifyparam/kernel.cl,PASS,0.417,0.009,0.009,0.395,0.464,0.458,1.752
/datadrive/gpuverify-tests/OpenCL/multidimarrays/test1/kernel.cl,PASS,0.422,0.013,0.012,0.459,0.543,0.498,1.947
/datadrive/gpuverify-tests/OpenCL/multidimarrays/test2/kernel.cl,PASS,0.379,0.016,0.006,0.463,0.536,0.582,1.981
/datadrive/gpuverify-tests/OpenCL/multidimarrays/test3/kernel.cl,PASS,0.417,0.009,0.006,0.416,0.502,0.459,1.809
/datadrive/gpuverify-tests/OpenCL/multidimarrays/test5/kernel.cl,PASS,0.426,0.010,0.007,0.417,0.539,0.498,1.896
/datadrive/gpuverify-tests/OpenCL/multiplelocals/kernel.cl,PASS,0.464,0.019,0.006,0.375,0.501,0.544,1.909
/datadrive/gpuverify-tests/OpenCL/multidimarrays/test4/kernel.cl,PASS,0.455,0.018,0.009,0.459,0.581,0.539,2.061
/datadrive/gpuverify-tests/OpenCL/multiplelocals2/kernel.cl,PASS,0.458,0.017,0.009,0.466,0.549,0.495,1.994
/datadrive/gpuverify-tests/OpenCL/no_log/fail/kernel.cl,FAIL(6),0.379,0.010,0.010,0.455,0.543,0.618,2.015
/datadrive/gpuverify-tests/OpenCL/no_log/pass/kernel.cl,PASS,0.423,0.016,0.010,0.459,0.537,0.507,1.952
/datadrive/gpuverify-tests/OpenCL/nonterminating/kernel.cl,PASS,0.418,0.009,0.006,0.416,0.503,0.501,1.854
/datadrive/gpuverify-tests/OpenCL/notunaryoptest/kernel.cl,PASS,0.377,0.010,0.005,0.381,0.506,0.420,1.699
/datadrive/gpuverify-tests/OpenCL/notunaryoptest2/kernel.cl,PASS,0.415,0.011,0.006,0.379,0.502,0.507,1.820
/datadrive/gpuverify-tests/OpenCL/noraceduetoreturn/kernel.cl,PASS,0.424,0.015,0.006,0.541,0.736,0.575,2.298
