kernel,status,clang,opt,bugle,instrumentation,vcgen,cruncher,repair,total
/datadrive/gpurepair/Toolchain/testsuite/CUDA/test_for_get_group_id/kernel.cu,PASS,0.137,0.009,0.009,0.295,0.460,0.583,0.697,2.189
/datadrive/gpurepair/Toolchain/testsuite/CUDA/reduced_strength_with_requires/kernel.cu,PASS,0.136,0.010,0.007,0.308,0.579,1.338,0.736,3.113
/datadrive/gpurepair/Toolchain/testsuite/CUDA/unusedreturn/kernel.cu,PASS,0.137,0.011,0.006,0.264,0.415,0.539,0.616,1.988
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsize/kernel.cu,PASS,0.143,0.016,0.006,0.296,0.496,0.579,0.708,2.243
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/2d/kernel.cu,PASS,0.139,0.018,0.006,0.295,0.496,0.668,0.899,2.522
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/bad_inter_group/kernel.cu,FAIL(202),0.136,0.009,0.006,0.298,0.536,0.617,0.777,2.379
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/broken_shuffle/kernel.cu,PASS,0.138,0.009,0.006,0.297,0.457,0.576,1.027,2.509
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/equality_abstraction_issue/kernel.cu,FAIL(201),0.136,0.018,0.006,0.297,0.499,0.656,1.139,2.751
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/shuffle/kernel.cu,PASS,0.138,0.009,0.005,0.296,0.496,0.578,0.779,2.300
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/refined_equality_abstraction/kernel.cu,PASS,0.136,0.009,0.005,0.297,0.576,0.696,1.153,2.872
/datadrive/gpurepair/Toolchain/testsuite/CUDA/reduced_strength_blockwise/kernel.cu,PASS,0.108,0.009,0.009,0.298,0.620,3.753,1.304,6.101
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/2_Graphics_marchingCubes_compactVoxels/kernel.cu,PASS,0.136,0.016,0.005,0.295,0.541,0.617,1.199,2.810
/datadrive/gpurepair/Toolchain/testsuite/CUDA/scope/kernel.cu,PASS,0.138,0.019,0.006,0.299,0.658,3.549,1.581,6.250
/datadrive/gpurepair/Toolchain/testsuite/CUDA/transitiveclosure/kernel.cu,PASS,0.137,0.017,0.016,0.298,0.656,1.264,3.040,5.427
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/2_Graphics_marchingCubes_classifyVoxel/kernel.cu,PASS,0.136,0.016,0.015,0.336,0.616,0.861,2.589,4.569
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationFloat/kernel.cu,PASS,0.139,0.010,0.009,0.296,0.536,0.578,0.736,2.305
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationShort/kernel.cu,PASS,0.143,0.012,0.019,0.296,0.499,0.617,0.860,2.445
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_recursiveGaussian_d_transpose/kernel.cu,PASS,0.157,0.032,0.020,0.296,0.577,0.658,1.260,3.000
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/scan_warp/kernel.cu,PASS,0.136,0.015,0.006,0.295,0.582,0.817,6.002,7.852
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram64Kernel/kernel.cu,PASS,0.139,0.016,0.009,0.296,0.706,3.721,3.101,7.988
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram256Kernel/kernel.cu,PASS,0.137,0.009,0.007,0.296,0.656,4.243,3.721,9.069
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce0/kernel.cu,PASS,0.139,0.016,0.031,0.336,0.626,1.503,2.671,5.322
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_concurrentKernels_sum/kernel.cu,PASS,0.112,0.010,0.005,0.296,0.659,4.433,7.264,12.780
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce1/kernel.cu,PASS,0.153,0.019,0.006,0.297,0.661,2.508,3.224,6.868
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce3/kernel.cu,PASS,0.140,0.019,0.009,0.298,0.656,1.301,4.962,7.385
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/0_Simple_matrixMul_matrixMul/kernel.cu,PASS,0.176,0.017,0.005,0.295,0.737,9.749,12.245,23.224
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/cast/kernel.cu,FAIL(202),0.136,0.021,0.012,0.296,0.616,1.350,30.482,32.913
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_scan_uniformUpdate/kernel.cu,PASS,0.136,0.009,0.005,0.295,0.578,0.779,5.046,6.849
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce2/kernel.cu,PASS,0.143,0.018,0.009,0.295,0.720,1.906,15.392,18.482
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_mergeSort_mergeRanksAndIndicesKernel/kernel.cu,PASS,0.188,0.017,0.012,0.335,0.826,19.647,3.914,24.939
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_shfl_scan_uniform_add/kernel.cu,PASS,0.137,0.009,0.006,0.336,0.536,0.656,1.502,3.181
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeGlobal/kernel.cu,PASS,0.137,0.010,0.005,0.298,0.544,0.663,1.021,2.678
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_sortingNetworks_oddEvenMergeGlobal/kernel.cu,PASS,0.136,0.016,0.009,0.299,0.616,0.785,1.267,3.128
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_mergeSort_generateSampleRanksKernel/kernel.cu,PASS,0.136,0.036,0.025,0.335,0.857,24.441,8.219,34.049
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_simpleHyperQ_sum/kernel.cu,PASS,0.136,0.009,0.006,0.296,0.656,4.437,6.863,12.403
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_copySharedMem/kernel.cu,PASS,0.136,0.010,0.006,0.296,0.698,1.941,0.977,4.064
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_copy/kernel.cu,PASS,0.136,0.009,0.006,0.295,0.617,3.602,0.857,5.521
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionRowsKernel/kernel.cu,PASS,0.139,0.018,0.009,0.300,0.738,22.401,18.731,42.336
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernel1IDCT/kernel.cu,PASS,0.145,0.016,0.007,0.343,0.701,6.698,40.427,48.336
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeDiagonal/kernel.cu,PASS,0.136,0.015,0.009,0.295,0.701,3.709,3.150,8.015
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeCoalesced/kernel.cu,PASS,0.136,0.016,0.006,0.295,0.698,8.168,2.543,11.863
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeNaive/kernel.cu,PASS,0.138,0.009,0.006,0.296,0.656,3.506,1.143,5.755
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_initRNG/kernel.cu,PASS,0.136,0.015,0.006,0.307,0.498,0.577,0.697,2.235
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernel1DCT/kernel.cu,PASS,0.149,0.016,0.006,0.298,0.700,2.635,58.400,62.204
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeCoarseGrained/kernel.cu,PASS,0.136,0.009,0.006,0.295,0.696,17.907,2.268,21.316
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_initRNG/kernel.cu,PASS,0.137,0.016,0.006,0.296,0.498,0.617,0.696,2.265
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-If/kernel.cu,PASS,0.136,0.016,0.005,0.302,0.576,0.617,1.301,2.953
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeFineGrained/kernel.cu,PASS,0.136,0.015,0.006,0.335,0.656,20.642,2.424,24.215
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionColumnsKernel/kernel.cu,PASS,0.136,0.016,0.009,0.295,0.741,36.088,30.601,67.885
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-loop-inter/kernel.cu,PASS,0.136,0.017,0.006,0.295,0.501,0.657,1.302,2.913
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-main/kernel.cu,PASS,0.136,0.009,0.005,0.295,0.496,0.587,0.942,2.469
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeNoBankConflicts/kernel.cu,PASS,0.136,0.016,0.009,0.296,0.696,16.058,2.785,19.996
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-loop-intra/kernel.cu,PASS,0.137,0.009,0.011,0.295,0.616,1.300,1.348,3.717
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-1-main/kernel.cu,PASS,0.138,0.009,0.005,0.304,0.496,0.617,1.139,2.708
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-1-loop-d2-intra/kernel.cu,PASS,0.136,0.009,0.006,0.296,0.631,1.380,1.182,3.640
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_computeValue/kernel.cu,PASS,0.136,0.015,0.009,0.295,0.780,11.710,1.579,14.525
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_computeValue/kernel.cu,PASS,0.136,0.016,0.009,0.297,0.742,9.702,7.501,18.402
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity/kernel.cl,PASS,0.419,0.009,0.006,0.257,0.383,0.497,0.617,2.187
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-2-loop-both/kernel.cu,PASS,0.141,0.028,0.009,0.336,0.617,0.785,0.939,2.855
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity_char/kernel.cl,PASS,0.418,0.010,0.006,0.257,0.378,0.537,0.617,2.222
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity_short/kernel.cl,PASS,0.377,0.009,0.005,0.255,0.375,0.536,0.616,2.174
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/fail_decreasing/kernel.cl,FAIL(201),0.418,0.011,0.009,0.255,0.425,0.538,0.738,2.393
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/zero/kernel.cl,PASS,0.383,0.009,0.005,0.254,0.416,0.499,0.616,2.183
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/increasing/kernel.cl,PASS,0.380,0.014,0.005,0.295,0.456,0.538,0.657,2.346
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-2-loop-d2-both/kernel.cu,PASS,0.140,0.015,0.006,0.295,0.621,1.581,1.948,4.606
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/addressofinit/kernel.cl,PASS,0.418,0.015,0.006,0.295,0.498,0.617,0.665,2.515
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/addressofread/kernel.cl,PASS,0.381,0.016,0.006,0.303,0.498,0.585,0.658,2.446
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/alignment/initialisation/kernel.cl,PASS,0.417,0.009,0.006,0.302,0.462,0.536,0.658,2.390
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/4_Finance_SobolQRNG_sobol/kernel.cu,PASS,0.140,0.017,0.014,0.339,0.700,46.008,25.647,72.864
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/always_inline/kernel.cl,PASS,0.417,0.013,0.006,0.256,0.418,0.505,0.576,2.192
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_assert_false/kernel.cl,FAIL(201),0.378,0.009,0.005,0.255,0.375,0.496,0.656,2.173
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/alignment/int3int4/kernel.cl,PASS,0.420,0.009,0.006,0.295,0.496,0.581,0.750,2.557
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_assume_true/kernel.cl,FAIL(201),0.376,0.009,0.006,0.255,0.377,0.499,0.616,2.138
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/alignment/race_location/kernel.cl,FAIL(202),0.422,0.010,0.006,0.295,0.537,0.578,1.097,2.945
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_function_wide_invariant/kernel.cl,FAIL(6),0.419,0.009,0.006,0.295,0.577,0.875,0.000,2.181
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_ptr_offset/kernel.cl,FAIL(6),0.417,0.009,0.005,0.295,0.497,0.660,0.000,1.883
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/nowhere_near_loop_head/kernel.cl,FAIL(5),0.417,0.009,0.009,0.295,0.255,0.000,0.000,0.985
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/fail_read_offset_global/kernel.cl,FAIL(201),0.417,0.009,0.009,0.255,0.417,0.499,0.696,2.302
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_and/kernel.cl,FAIL(5),0.417,0.009,0.005,0.295,0.255,0.000,0.000,0.981
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/global_ensures/fail/kernel.cl,FAIL(6),0.418,0.020,0.006,0.298,0.496,0.777,0.000,2.015
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/global_requires/fail/kernel.cl,FAIL(6),0.417,0.009,0.006,0.295,0.537,0.700,0.000,1.964
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_or/kernel.cl,FAIL(5),0.497,0.009,0.006,0.296,0.255,0.000,0.000,1.062
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/global_ensures/pass/kernel.cl,PASS,0.379,0.009,0.015,0.297,0.456,0.709,0.616,2.480
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/global_requires/pass/kernel.cl,PASS,0.421,0.011,0.016,0.295,0.415,0.656,0.617,2.432
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_ternary/kernel.cl,FAIL(5),0.379,0.011,0.005,0.295,0.256,0.000,0.000,0.947
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/invariants_as_candidates/kernel.cl,PASS,0.419,0.015,0.006,0.255,0.496,0.621,0.617,2.428
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/no_annotations/kernel.cl,PASS,0.378,0.009,0.005,0.255,0.499,0.537,0.577,2.261
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/ite/kernel.cl,PASS,0.418,0.015,0.005,0.295,0.579,0.739,0.740,2.791
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/only_requires/kernel.cl,PASS,0.419,0.009,0.005,0.296,0.580,0.737,0.701,2.747
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/specification_tests/pass/simple_spec/kernel.cl,PASS,0.417,0.009,0.005,0.295,0.456,0.577,0.697,2.457
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/specification_tests/fail/bad_write/kernel.cl,FAIL(202),0.420,0.009,0.005,0.295,0.456,0.616,0.702,2.502
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/shared_state_invariant_tests/simple_shared_state_invariant/kernel.cl,PASS,0.418,0.009,0.005,0.295,0.616,1.060,0.665,3.067
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/specification_tests/pass/vacuous_spec/kernel.cl,PASS,0.418,0.009,0.006,0.296,0.456,0.576,0.696,2.456
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/specification_tests/pass/value_related_spec/kernel.cl,PASS,0.417,0.016,0.006,0.297,0.499,0.577,0.697,2.508
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_all/kernel.cl,PASS,0.377,0.011,0.006,0.255,0.415,0.495,0.616,2.175
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_assert/kernel.cl,PASS,0.417,0.009,0.008,0.255,0.415,0.536,0.617,2.257
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/shared_state_invariant_tests/shared_state_two_arrays/kernel.cl,FAIL(6),0.417,0.010,0.007,0.295,0.576,3.909,0.000,5.214
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_assert_true/kernel.cl,PASS,0.378,0.009,0.005,0.255,0.375,0.537,0.578,2.137
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_assume/kernel.cl,PASS,0.417,0.009,0.005,0.255,0.415,0.536,0.616,2.253
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_assume_false/kernel.cl,PASS,0.417,0.009,0.006,0.255,0.376,0.497,0.576,2.136
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_axiom/kernel.cl,PASS,0.417,0.018,0.007,0.297,0.459,0.576,0.698,2.473
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_candidate_invariant/kernel.cl,PASS,0.418,0.009,0.006,0.256,0.537,0.656,0.617,2.499
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_contract/kernel.cl,PASS,0.378,0.012,0.006,0.295,0.416,0.616,0.621,2.344
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_candidate_global_invariant/kernel.cl,PASS,0.417,0.009,0.005,0.296,0.581,0.738,0.697,2.742
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_enabled_and_uniform/kernel.cl,PASS,0.417,0.009,0.006,0.294,0.537,0.658,0.617,2.538
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_distinct/kernel.cl,PASS,0.458,0.009,0.009,0.255,0.496,0.699,0.660,2.587
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_ensures/kernel.cl,PASS,0.418,0.009,0.005,0.295,0.459,0.658,0.657,2.500
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_exclusive/kernel.cl,PASS,0.417,0.016,0.005,0.264,0.420,0.498,0.581,2.202
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_for_loop_invariant/kernel.cl,PASS,0.419,0.009,0.005,0.295,0.497,0.616,0.617,2.458
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_loop_invariant_then_assert/kernel.cl,PASS,0.417,0.010,0.009,0.255,0.495,0.616,0.618,2.420
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_loop_invariant_then_assert2/kernel.cl,PASS,0.416,0.010,0.006,0.255,0.536,0.616,0.617,2.455
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_old/kernel.cl,PASS,0.377,0.009,0.005,0.255,0.375,0.500,0.656,2.178
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_precondition_on_kernel/kernel.cl,PASS,0.380,0.009,0.005,0.255,0.415,0.536,0.617,2.217
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_function_wide_invariant/kernel.cl,PASS,0.420,0.009,0.006,0.298,0.535,0.697,0.827,2.792
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_read_global/kernel.cl,PASS,0.417,0.009,0.005,0.294,0.455,0.576,0.698,2.455
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_ptr_offset/kernel.cl,PASS,0.417,0.009,0.005,0.295,0.536,0.777,0.700,2.738
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_read_global_fail/kernel.cl,FAIL(201),0.391,0.009,0.006,0.298,0.456,0.576,0.816,2.552
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_read_offset/kernel.cl,PASS,0.377,0.008,0.005,0.255,0.417,0.496,0.576,2.134
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_read_local/kernel.cl,PASS,0.467,0.009,0.005,0.296,0.496,0.576,0.656,2.505
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_read_local_fail/kernel.cl,FAIL(201),0.418,0.009,0.006,0.296,0.496,0.576,0.817,2.616
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_requires/kernel.cl,PASS,0.381,0.009,0.006,0.295,0.536,0.656,0.616,2.498
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_read_offset_global/kernel.cl,PASS,0.419,0.016,0.005,0.296,0.495,0.576,0.817,2.624
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_while_loop_invariant/kernel.cl,PASS,0.417,0.009,0.005,0.254,0.495,0.656,0.576,2.413
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_write_global/kernel.cl,PASS,0.417,0.009,0.005,0.295,0.456,0.576,0.658,2.416
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_write_local/kernel.cl,PASS,0.417,0.009,0.005,0.295,0.497,0.577,0.657,2.456
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_write_global_fail/kernel.cl,FAIL(201),0.381,0.009,0.006,0.295,0.455,0.576,0.857,2.578
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/annotation_tests/test_write_local_fail/kernel.cl,FAIL(201),0.457,0.009,0.006,0.295,0.456,0.576,0.777,2.575
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/array_in_array_2/kernel.cl,PASS,0.378,0.009,0.005,0.295,0.496,0.616,0.736,2.535
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/multi_dim_array/kernel.cl,PASS,0.418,0.009,0.005,0.295,0.456,0.576,0.656,2.414
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/array_in_array/kernel.cl,FAIL(201),0.417,0.009,0.005,0.295,0.496,0.576,0.816,2.615
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/array_in_array_param/kernel.cl,FAIL(201),0.417,0.009,0.005,0.295,0.455,0.576,1.058,2.815
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/multi_dim_array_fail_upper/kernel.cl,FAIL(201),0.377,0.015,0.009,0.295,0.456,0.539,0.817,2.507
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/negative_index_multi_dim/kernel.cl,PASS,0.419,0.009,0.006,0.295,0.455,0.576,0.698,2.458
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/negative_index_multi_dim_fail/kernel.cl,FAIL(201),0.377,0.010,0.015,0.295,0.457,0.536,0.857,2.547
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/private_array/kernel.cl,PASS,0.377,0.009,0.005,0.295,0.496,0.538,0.657,2.375
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/realign_simple/kernel.cl,PASS,0.417,0.009,0.005,0.295,0.495,0.576,0.660,2.457
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/simple_array/kernel.cl,PASS,0.419,0.009,0.006,0.295,0.495,0.617,0.656,2.497
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/realign_simple_fail/kernel.cl,FAIL(201),0.417,0.009,0.006,0.295,0.456,0.579,0.827,2.589
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/simple_array_fail_upper/kernel.cl,FAIL(201),0.417,0.009,0.005,0.296,0.455,0.576,0.777,2.536
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/simple_array_fail_lower/kernel.cl,FAIL(201),0.376,0.009,0.005,0.295,0.455,0.579,0.937,2.658
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/array_bounds_tests/simple_array_fail_var/kernel.cl,FAIL(201),0.377,0.009,0.006,0.295,0.538,0.577,0.858,2.660
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/asymmetric_asserts/fail/kernel.cl,FAIL(201),0.418,0.016,0.006,0.296,0.540,0.658,0.817,2.750
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/asymmetric_asserts/pass/kernel.cl,PASS,0.422,0.015,0.010,0.296,0.536,0.739,0.616,2.634
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/fail/test12/kernel.cl,FAIL(6),0.423,0.016,0.006,0.338,0.577,0.817,0.000,2.177
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/arraycopy/kernel.cl,PASS,0.421,0.009,0.006,0.314,0.620,1.067,0.742,3.177
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_stereoDisparity_stereoDisparity/kernel.cu,FAIL(6),0.136,0.015,0.006,0.297,1.153,95.745,0.000,97.353
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/fail/test1/kernel.cl,FAIL(202),0.417,0.016,0.010,0.296,0.496,0.620,1.057,2.913
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/intragroup_scan/kernel.cu,PASS,0.147,0.015,0.009,0.298,0.736,1.181,99.323,101.709
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/fail/test8/kernel.cl,FAIL(4),0.417,0.010,0.006,0.000,0.000,0.000,0.000,0.433
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/fail/test11/kernel.cl,FAIL(201),0.418,0.009,0.005,0.336,0.582,0.699,1.545,3.594
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/fail/test6/kernel.cl,FAIL(6),0.417,0.009,0.005,0.296,0.497,0.617,0.000,1.840
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/fail/test7/kernel.cl,FAIL(6),0.377,0.009,0.008,0.301,0.496,0.662,0.000,1.853
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/fail/test13/kernel.cl,FAIL(202),0.419,0.018,0.006,0.298,0.578,0.657,1.017,2.994
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/pass/test1/kernel.cl,PASS,0.417,0.009,0.007,0.296,0.536,0.618,1.138,3.022
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/async_work_group_copy/fail/test14/kernel.cl,PASS,0.417,0.015,0.005,0.298,0.580,0.737,1.986,4.038
