kernel,status,clang,opt,bugle,instrumentation,vcgen,cruncher,repair,total
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/broken_shuffle/kernel.cu,PASS,0.134,0.020,0.006,0.296,0.537,0.616,0.977,2.586
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/equality_abstraction_issue/kernel.cu,FAIL(201),0.139,0.009,0.005,0.299,0.501,0.664,1.139,2.758
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/shuffle/kernel.cu,PASS,0.136,0.009,0.006,0.295,0.498,0.625,0.759,2.327
/datadrive/gpurepair/tests/testsuite/CUDA/reduced_strength_blockwise/kernel.cu,PASS,0.135,0.017,0.011,0.295,0.582,3.756,1.341,6.137
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/refined_equality_abstraction/kernel.cu,PASS,0.143,0.009,0.005,0.299,0.538,0.696,1.141,2.831
/datadrive/gpurepair/tests/testsuite/CUDA/transitiveclosure/kernel.cu,PASS,0.145,0.017,0.008,0.298,0.656,1.541,2.438,5.102
/datadrive/gpurepair/tests/testsuite/CUDASamples/2_Graphics_marchingCubes_compactVoxels/kernel.cu,PASS,0.136,0.015,0.012,0.345,0.536,0.658,1.228,2.931
/datadrive/gpurepair/tests/testsuite/CUDA/scope/kernel.cu,PASS,0.146,0.015,0.013,0.295,0.673,3.516,1.905,6.563
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationFloat/kernel.cu,PASS,0.138,0.009,0.006,0.335,0.543,0.628,0.781,2.439
/datadrive/gpurepair/tests/testsuite/CUDASamples/2_Graphics_marchingCubes_classifyVoxel/kernel.cu,PASS,0.135,0.016,0.016,0.335,0.621,0.863,2.594,4.580
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationShort/kernel.cu,PASS,0.135,0.015,0.006,0.295,0.499,0.618,0.897,2.466
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_recursiveGaussian_d_transpose/kernel.cu,PASS,0.136,0.015,0.010,0.337,0.541,0.663,1.589,3.291
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/scan_warp/kernel.cu,PASS,0.135,0.015,0.009,0.304,0.623,0.818,6.128,8.031
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram256Kernel/kernel.cu,PASS,0.135,0.016,0.006,0.295,0.709,4.199,3.876,9.235
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram64Kernel/kernel.cu,PASS,0.138,0.019,0.006,0.304,0.701,3.751,5.266,10.184
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_reduction_reduce0/kernel.cu,PASS,0.138,0.015,0.020,0.344,0.668,1.504,2.765,5.455
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernel1IDCT/kernel.cu,PASS,0.150,0.018,0.009,0.295,0.701,6.740,4.919,12.831
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_concurrentKernels_sum/kernel.cu,PASS,0.140,0.009,0.007,0.335,0.662,4.537,7.198,12.889
/datadrive/gpurepair/tests/testsuite/CUDASamples/0_Simple_matrixMul_matrixMul/kernel.cu,PASS,0.135,0.015,0.006,0.296,0.742,9.702,7.613,18.509
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernel1DCT/kernel.cu,PASS,0.136,0.018,0.006,0.316,0.701,2.685,14.811,18.672
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_reduction_reduce1/kernel.cu,PASS,0.141,0.015,0.009,0.296,0.697,2.485,5.853,9.496
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_reduction_reduce2/kernel.cu,PASS,0.135,0.015,0.006,0.335,0.662,1.987,7.369,10.510
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/cast/kernel.cu,FAIL(202),0.134,0.015,0.006,0.295,0.590,1.300,29.373,31.714
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_shfl_scan_uniform_add/kernel.cu,PASS,0.136,0.015,0.009,0.344,0.578,0.657,1.499,3.237
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_reduction_reduce3/kernel.cu,PASS,0.135,0.016,0.006,0.295,0.656,1.349,8.963,11.420
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_scan_uniformUpdate/kernel.cu,PASS,0.134,0.016,0.006,0.302,0.658,0.905,4.418,6.440
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeGlobal/kernel.cu,PASS,0.141,0.020,0.016,0.335,0.619,0.737,1.057,2.926
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_sortingNetworks_oddEvenMergeGlobal/kernel.cu,PASS,0.135,0.016,0.009,0.343,0.631,0.837,1.425,3.396
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_copy/kernel.cu,PASS,0.145,0.018,0.009,0.298,0.656,3.909,0.955,5.990
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_copySharedMem/kernel.cu,PASS,0.135,0.020,0.012,0.375,0.736,2.065,1.057,4.401
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_mergeSort_mergeRanksAndIndicesKernel/kernel.cu,PASS,0.135,0.016,0.011,0.336,0.817,20.233,4.159,25.708
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_simpleHyperQ_sum/kernel.cu,PASS,0.134,0.016,0.006,0.336,0.737,4.764,7.436,13.428
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_scan_scanExclusiveShared/kernel.cu,PASS,0.175,0.011,0.009,0.375,0.737,3.105,20.111,24.522
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_mergeSort_generateSampleRanksKernel/kernel.cu,PASS,0.143,0.028,0.012,0.337,0.857,25.361,8.931,35.670
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeCoalesced/kernel.cu,PASS,0.137,0.016,0.009,0.335,0.739,8.672,2.674,12.582
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeDiagonal/kernel.cu,PASS,0.141,0.015,0.009,0.344,0.737,3.991,5.154,10.392
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeNaive/kernel.cu,PASS,0.138,0.044,0.014,0.336,0.671,3.668,1.184,6.056
/datadrive/gpurepair/tests/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_initRNG/kernel.cu,PASS,0.138,0.009,0.010,0.308,0.498,0.617,0.708,2.287
/datadrive/gpurepair/tests/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_initRNG/kernel.cu,PASS,0.135,0.021,0.007,0.297,0.511,0.616,0.697,2.283
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/1-1-If/kernel.cu,PASS,0.135,0.016,0.009,0.335,0.553,0.616,1.459,3.122
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/1-1-loop-inter/kernel.cu,PASS,0.134,0.009,0.010,0.295,0.496,0.656,1.351,2.952
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/1-1-loop-intra/kernel.cu,PASS,0.135,0.015,0.006,0.295,0.656,1.464,1.259,3.829
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/1-1-main/kernel.cu,PASS,0.137,0.016,0.011,0.379,0.456,0.575,0.940,2.515
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeCoarseGrained/kernel.cu,PASS,0.134,0.015,0.010,0.337,0.699,18.390,2.265,21.852
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/2-1-main/kernel.cu,PASS,0.135,0.009,0.006,0.296,0.496,0.618,0.982,2.541
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/2-1-loop-d2-intra/kernel.cu,PASS,0.137,0.009,0.006,0.335,0.616,1.419,1.345,3.867
/datadrive/gpurepair/tests/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_computeValue/kernel.cu,PASS,0.143,0.010,0.009,0.340,0.787,9.661,1.702,12.652
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/2-2-loop-both/kernel.cu,PASS,0.138,0.012,0.006,0.299,0.576,0.781,0.944,2.757
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionRowsKernel/kernel.cu,PASS,0.145,0.016,0.009,0.295,0.743,22.639,31.287,55.134
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/associativity/kernel.cl,PASS,0.416,0.010,0.009,0.259,0.416,0.536,0.700,2.346
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/associativity_char/kernel.cl,PASS,0.418,0.009,0.006,0.295,0.424,0.547,0.700,2.397
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/associativity_short/kernel.cl,PASS,0.432,0.034,0.024,0.257,0.424,0.538,0.662,2.370
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/2-2-loop-d2-both/kernel.cu,PASS,0.135,0.009,0.009,0.295,0.616,1.625,1.904,4.592
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/fail_decreasing/kernel.cl,FAIL(201),0.456,0.016,0.010,0.296,0.376,0.537,0.659,2.349
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/increasing/kernel.cl,PASS,0.425,0.026,0.015,0.299,0.456,0.539,0.616,2.376
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/zero/kernel.cl,PASS,0.417,0.016,0.006,0.257,0.376,0.496,0.657,2.224
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeFineGrained/kernel.cu,PASS,0.135,0.012,0.010,0.345,0.737,21.605,4.639,27.482
/datadrive/gpurepair/tests/testsuite/OpenCL/addressofinit/kernel.cl,PASS,0.420,0.009,0.006,0.303,0.458,0.619,0.699,2.514
/datadrive/gpurepair/tests/testsuite/OpenCL/addressofread/kernel.cl,PASS,0.422,0.009,0.007,0.338,0.497,0.621,0.697,2.591
/datadrive/gpurepair/tests/testsuite/OpenCL/alignment/initialisation/kernel.cl,PASS,0.377,0.019,0.014,0.295,0.455,0.576,0.696,2.433
/datadrive/gpurepair/tests/testsuite/OpenCL/alignment/int3int4/kernel.cl,PASS,0.416,0.016,0.014,0.299,0.547,0.576,0.737,2.605
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeNoBankConflicts/kernel.cu,PASS,0.136,0.015,0.006,0.335,0.697,16.640,4.997,22.826
/datadrive/gpurepair/tests/testsuite/OpenCL/always_inline/kernel.cl,PASS,0.416,0.009,0.005,0.254,0.416,0.496,0.576,2.172
/datadrive/gpurepair/tests/testsuite/OpenCL/alignment/race_location/kernel.cl,FAIL(202),0.421,0.009,0.005,0.295,0.536,0.617,1.018,2.901
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_assert_false/kernel.cl,FAIL(201),0.415,0.009,0.006,0.255,0.375,0.496,0.617,2.172
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_assume_true/kernel.cl,FAIL(201),0.420,0.024,0.006,0.255,0.381,0.500,0.657,2.242
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_function_wide_invariant/kernel.cl,FAIL(6),0.415,0.009,0.006,0.295,0.577,0.817,0.000,2.120
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_ptr_offset/kernel.cl,FAIL(6),0.375,0.009,0.009,0.295,0.497,0.656,0.000,1.841
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/global_ensures/fail/kernel.cl,FAIL(6),0.376,0.015,0.006,0.336,0.496,0.780,0.000,2.008
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/nowhere_near_loop_head/kernel.cl,FAIL(5),0.419,0.009,0.009,0.297,0.255,0.000,0.000,0.989
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_read_offset_global/kernel.cl,FAIL(201),0.416,0.015,0.005,0.254,0.415,0.536,0.616,2.258
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_and/kernel.cl,FAIL(5),0.416,0.009,0.006,0.295,0.257,0.000,0.000,0.983
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/global_requires/fail/kernel.cl,FAIL(6),0.416,0.009,0.005,0.295,0.495,0.656,0.000,1.876
/datadrive/gpurepair/tests/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_computeValue/kernel.cu,PASS,0.136,0.016,0.007,0.339,0.736,9.892,13.520,24.645
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/global_ensures/pass/kernel.cl,PASS,0.417,0.017,0.006,0.295,0.456,0.656,0.698,2.545
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_or/kernel.cl,FAIL(5),0.415,0.016,0.006,0.295,0.256,0.000,0.000,0.988
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_ternary/kernel.cl,FAIL(5),0.416,0.016,0.006,0.297,0.257,0.000,0.000,0.992
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/global_requires/pass/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.456,0.657,0.658,2.495
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariants_as_candidates/kernel.cl,PASS,0.415,0.012,0.009,0.296,0.543,0.656,0.656,2.587
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/no_annotations/kernel.cl,PASS,0.421,0.009,0.006,0.295,0.456,0.538,0.617,2.341
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/ite/kernel.cl,PASS,0.416,0.016,0.009,0.296,0.576,0.777,0.816,2.905
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/specification_tests/fail/bad_write/kernel.cl,FAIL(202),0.416,0.009,0.005,0.295,0.456,0.617,0.781,2.578
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/only_requires/kernel.cl,PASS,0.415,0.009,0.006,0.335,0.576,0.779,0.741,2.861
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/specification_tests/pass/simple_spec/kernel.cl,PASS,0.418,0.009,0.005,0.295,0.456,0.576,0.736,2.495
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/shared_state_invariant_tests/simple_shared_state_invariant/kernel.cl,PASS,0.416,0.009,0.006,0.296,0.616,1.098,0.698,3.139
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/specification_tests/pass/vacuous_spec/kernel.cl,PASS,0.416,0.028,0.005,0.336,0.496,0.617,0.740,2.637
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/specification_tests/pass/value_related_spec/kernel.cl,PASS,0.457,0.016,0.009,0.301,0.496,0.616,0.736,2.630
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_all/kernel.cl,PASS,0.419,0.009,0.005,0.254,0.416,0.536,0.657,2.296
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_assert_true/kernel.cl,PASS,0.415,0.015,0.007,0.255,0.377,0.496,0.617,2.182
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_assert/kernel.cl,PASS,0.416,0.019,0.009,0.255,0.415,0.538,0.656,2.309
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_assume/kernel.cl,PASS,0.415,0.009,0.005,0.255,0.416,0.535,0.621,2.257
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/shared_state_invariant_tests/shared_state_two_arrays/kernel.cl,FAIL(6),0.416,0.009,0.005,0.295,0.617,4.073,0.000,5.416
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_assume_false/kernel.cl,PASS,0.375,0.015,0.006,0.258,0.375,0.498,0.576,2.105
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_axiom/kernel.cl,PASS,0.458,0.009,0.005,0.296,0.496,0.656,0.696,2.616
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_candidate_invariant/kernel.cl,PASS,0.376,0.009,0.007,0.295,0.496,0.656,0.616,2.456
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_contract/kernel.cl,PASS,0.456,0.015,0.005,0.255,0.415,0.619,0.663,2.429
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_candidate_global_invariant/kernel.cl,PASS,0.415,0.009,0.006,0.295,0.576,0.739,0.736,2.776
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_exclusive/kernel.cl,PASS,0.415,0.015,0.007,0.255,0.415,0.536,0.618,2.262
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_distinct/kernel.cl,PASS,0.415,0.009,0.006,0.295,0.495,0.737,0.620,2.577
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_enabled_and_uniform/kernel.cl,PASS,0.415,0.009,0.006,0.295,0.536,0.616,0.616,2.493
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_ensures/kernel.cl,PASS,0.415,0.016,0.006,0.300,0.496,0.697,0.658,2.587
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_for_loop_invariant/kernel.cl,PASS,0.415,0.009,0.005,0.256,0.497,0.656,0.619,2.457
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_loop_invariant_then_assert/kernel.cl,PASS,0.415,0.016,0.005,0.295,0.495,0.617,0.661,2.505
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_precondition_on_kernel/kernel.cl,PASS,0.423,0.009,0.006,0.255,0.415,0.536,0.616,2.260
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_old/kernel.cl,PASS,0.416,0.009,0.005,0.295,0.415,0.543,0.658,2.341
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_function_wide_invariant/kernel.cl,PASS,0.376,0.015,0.009,0.295,0.577,0.659,0.870,2.801
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_loop_invariant_then_assert2/kernel.cl,PASS,0.416,0.009,0.006,0.255,0.495,0.696,0.657,2.534
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_global/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.496,0.577,0.738,2.536
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_ptr_offset/kernel.cl,PASS,0.415,0.016,0.005,0.295,0.536,0.704,0.739,2.711
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_offset/kernel.cl,PASS,0.416,0.009,0.006,0.255,0.416,0.497,0.616,2.215
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_global_fail/kernel.cl,FAIL(201),0.419,0.009,0.006,0.295,0.497,0.618,0.898,2.741
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_local/kernel.cl,PASS,0.416,0.009,0.005,0.295,0.455,0.577,0.696,2.454
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_local_fail/kernel.cl,FAIL(201),0.416,0.010,0.009,0.295,0.456,0.619,0.817,2.621
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_requires/kernel.cl,PASS,0.417,0.009,0.006,0.295,0.535,0.656,0.658,2.577
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_offset_global/kernel.cl,PASS,0.415,0.009,0.009,0.295,0.456,0.616,0.898,2.697
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_while_loop_invariant/kernel.cl,PASS,0.376,0.016,0.006,0.255,0.495,0.657,0.656,2.461
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_write_global/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.457,0.576,0.697,2.455
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_write_global_fail/kernel.cl,FAIL(201),0.421,0.015,0.006,0.297,0.496,0.577,0.817,2.629
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_write_local/kernel.cl,PASS,0.417,0.009,0.005,0.297,0.495,0.618,0.736,2.577
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_write_local_fail/kernel.cl,FAIL(201),0.416,0.010,0.006,0.295,0.456,0.617,0.862,2.660
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/array_in_array/kernel.cl,FAIL(201),0.457,0.017,0.009,0.295,0.460,0.616,0.862,2.715
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/array_in_array_2/kernel.cl,PASS,0.415,0.016,0.005,0.295,0.496,0.659,0.827,2.714
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/multi_dim_array/kernel.cl,PASS,0.415,0.009,0.006,0.296,0.496,0.578,0.738,2.538
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/array_in_array_param/kernel.cl,FAIL(201),0.456,0.009,0.009,0.295,0.537,0.616,0.858,2.780
/datadrive/gpurepair/tests/testsuite/CUDASamples/4_Finance_SobolQRNG_sobol/kernel.cu,PASS,0.136,0.016,0.009,0.336,0.697,47.754,27.710,76.658
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/multi_dim_array_fail_upper/kernel.cl,FAIL(201),0.416,0.015,0.006,0.295,0.496,0.579,0.862,2.669
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/negative_index_multi_dim/kernel.cl,PASS,0.417,0.018,0.008,0.295,0.497,0.576,0.697,2.508
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/negative_index_multi_dim_fail/kernel.cl,FAIL(201),0.420,0.015,0.006,0.295,0.496,0.576,0.818,2.627
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/private_array/kernel.cl,PASS,0.416,0.009,0.006,0.295,0.536,0.536,0.661,2.459
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/realign_simple/kernel.cl,PASS,0.418,0.009,0.006,0.295,0.496,0.616,0.697,2.536
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/realign_simple_fail/kernel.cl,FAIL(201),0.455,0.009,0.006,0.295,0.496,0.576,0.744,2.580
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/simple_array/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.496,0.577,0.704,2.500
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/simple_array_fail_lower/kernel.cl,FAIL(201),0.456,0.009,0.006,0.335,0.460,0.578,0.783,2.628
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/simple_array_fail_upper/kernel.cl,FAIL(201),0.417,0.015,0.005,0.295,0.495,0.582,0.779,2.589
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/simple_array_fail_var/kernel.cl,FAIL(201),0.455,0.009,0.005,0.295,0.536,0.578,0.779,2.657
/datadrive/gpurepair/tests/testsuite/OpenCL/asymmetric_asserts/fail/kernel.cl,FAIL(201),0.415,0.009,0.006,0.257,0.537,0.656,0.697,2.576
/datadrive/gpurepair/tests/testsuite/OpenCL/asymmetric_asserts/pass/kernel.cl,PASS,0.418,0.009,0.005,0.296,0.539,0.738,0.616,2.622
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test12/kernel.cl,FAIL(6),0.416,0.015,0.006,0.297,0.616,0.858,0.000,2.207
/datadrive/gpurepair/tests/testsuite/OpenCL/arraycopy/kernel.cl,PASS,0.422,0.018,0.006,0.304,0.658,1.058,0.777,3.242
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test1/kernel.cl,FAIL(202),0.418,0.009,0.005,0.295,0.495,0.617,1.058,2.898
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test13/kernel.cl,FAIL(202),0.417,0.009,0.008,0.295,0.536,0.660,1.018,2.941
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test8/kernel.cl,FAIL(4),0.415,0.009,0.006,0.000,0.000,0.000,0.000,0.430
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test11/kernel.cl,FAIL(201),0.424,0.015,0.006,0.335,0.576,0.697,1.501,3.553
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test6/kernel.cl,FAIL(6),0.421,0.009,0.006,0.295,0.496,0.657,0.000,1.882
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test7/kernel.cl,FAIL(6),0.420,0.009,0.006,0.304,0.496,0.696,0.000,1.930
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionColumnsKernel/kernel.cu,PASS,0.136,0.016,0.009,0.336,0.821,37.454,49.216,87.988
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test14/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.577,0.818,3.678,5.797
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test9/kernel.cl,FAIL(201),0.415,0.009,0.005,0.295,0.576,0.696,1.539,3.535
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test1/kernel.cl,PASS,0.416,0.009,0.006,0.295,0.536,0.616,1.338,3.216
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/atomic_read_race/kernel.cl,PASS,0.416,0.009,0.005,0.295,0.496,0.577,0.866,2.665
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test5/kernel.cl,PASS,0.416,0.009,0.005,0.295,0.536,0.698,1.218,3.176
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test3/kernel.cl,PASS,0.416,0.009,0.006,0.295,0.616,0.777,3.110,5.228
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/definitions_float/kernel.cl,PASS,0.420,0.009,0.007,0.295,0.456,0.576,0.656,2.419
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test2/kernel.cl,PASS,0.417,0.021,0.007,0.295,0.617,0.776,3.589,5.721
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/counter/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.496,0.577,1.018,2.814
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/equality_fail/kernel.cl,FAIL(5),0.416,0.009,0.006,0.256,0.215,0.000,0.000,0.901
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/definitions_atom_int/kernel.cl,PASS,0.415,0.015,0.006,0.295,0.617,1.059,1.139,3.546
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test10/kernel.cl,FAIL(202),0.456,0.009,0.005,0.295,0.536,0.616,9.213,11.130
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/definitions_int/kernel.cl,PASS,0.415,0.015,0.009,0.295,0.616,1.018,1.178,3.545
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/definitions_long/kernel.cl,PASS,0.415,0.015,0.006,0.295,0.616,1.059,1.183,3.589
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/histo/kernel.cl,PASS,0.420,0.009,0.005,0.295,0.456,0.536,0.696,2.417
