kernel,status,clang,opt,bugle,instrumentation,vcgen,cruncher,repair,total
/datadrive/gpurepair/tests/testsuite/OpenCL/test_address_of_bug/kernel.cl,PASS,0.417,0.028,0.006,0.256,0.376,0.500,0.617,2.199
/datadrive/gpurepair/tests/testsuite/OpenCL/ternarytest2/kernel.cl,PASS,0.416,0.017,0.009,0.304,0.536,0.697,0.696,2.674
/datadrive/gpurepair/tests/testsuite/OpenCL/test_binary_stmt/kernel.cl,PASS,0.416,0.016,0.006,0.254,0.416,0.496,0.619,2.222
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/races_from_indirect_calls/kernel.cl,PASS,0.422,0.016,0.009,0.344,0.580,1.147,1.141,3.660
/datadrive/gpurepair/tests/testsuite/OpenCL/test_float_neq/kernel.cl,PASS,0.420,0.009,0.009,0.295,0.418,0.536,0.616,2.304
/datadrive/gpurepair/tests/testsuite/OpenCL/test_2d_local_index_inference/kernel.cl,PASS,0.426,0.016,0.006,0.296,0.619,0.983,0.816,3.162
/datadrive/gpurepair/tests/testsuite/OpenCL/test_2d_local_index_inference_2/kernel.cl,PASS,0.415,0.015,0.006,0.295,0.617,0.977,0.817,3.143
/datadrive/gpurepair/tests/testsuite/OpenCL/test_2d_global_index_inference/kernel.cl,PASS,0.419,0.010,0.007,0.302,0.617,1.421,0.857,3.634
/datadrive/gpurepair/tests/testsuite/OpenCL/test_for_get_group_id/kernel.cl,PASS,0.417,0.009,0.006,0.297,0.498,0.578,0.745,2.551
/datadrive/gpurepair/tests/testsuite/OpenCL/test_for_benign_read_write_bug/kernel.cl,PASS,0.417,0.009,0.006,0.299,0.500,0.576,0.939,2.745
/datadrive/gpurepair/tests/testsuite/OpenCL/test_for_uniformity_bug/kernel.cl,PASS,0.456,0.014,0.006,0.302,0.536,0.657,0.696,2.667
/datadrive/gpurepair/tests/testsuite/OpenCL/test_for_ssa_bug/kernel.cl,PASS,0.415,0.016,0.006,0.296,0.617,0.739,0.939,3.028
/datadrive/gpurepair/tests/testsuite/OpenCL/test_inline/kernel.cl,PASS,0.457,0.009,0.005,0.256,0.416,0.539,0.640,2.323
/datadrive/gpurepair/tests/testsuite/OpenCL/test_global_id_inference/kernel.cl,PASS,0.424,0.019,0.006,0.295,0.622,0.978,0.861,3.205
/datadrive/gpurepair/tests/testsuite/OpenCL/test_local_id_inference/kernel.cl,PASS,0.425,0.010,0.006,0.296,0.581,0.949,0.783,3.050
/datadrive/gpurepair/tests/testsuite/OpenCL/test_nooverflowing_add/kernel.cl,PASS,0.432,0.015,0.009,0.336,0.497,0.577,0.696,2.562
/datadrive/gpurepair/tests/testsuite/OpenCL/test_nooverflowing_add_predicate/kernel.cl,PASS,0.426,0.028,0.006,0.306,0.458,0.580,0.778,2.582
/datadrive/gpurepair/tests/testsuite/OpenCL/test_mod_invariants/global_direct/kernel.cl,PASS,0.456,0.015,0.006,0.295,0.626,1.338,0.836,3.572
/datadrive/gpurepair/tests/testsuite/OpenCL/test_nooverflowing_add_signed/kernel.cl,PASS,0.417,0.009,0.007,0.295,0.498,0.589,0.697,2.513
/datadrive/gpurepair/tests/testsuite/OpenCL/test_mod_invariants/local_direct/kernel.cl,PASS,0.416,0.009,0.011,0.298,0.629,1.098,0.790,3.251
/datadrive/gpurepair/tests/testsuite/OpenCL/test_part_load_store/load_ptr_and_int/kernel.cl,PASS,0.417,0.010,0.010,0.296,0.470,0.669,0.827,2.700
/datadrive/gpurepair/tests/testsuite/OpenCL/test_part_load_store/load_ptr_and_short2/kernel.cl,PASS,0.416,0.039,0.009,0.340,0.543,0.703,0.857,2.907
/datadrive/gpurepair/tests/testsuite/OpenCL/test_mod_invariants/local_reduce_strength/kernel.cl,PASS,0.455,0.015,0.009,0.340,0.634,1.667,0.865,3.986
/datadrive/gpurepair/tests/testsuite/OpenCL/test_part_load_store/load_ptr_array_and_int/kernel.cl,PASS,0.470,0.023,0.010,0.335,0.499,0.696,0.945,2.979
/datadrive/gpurepair/tests/testsuite/OpenCL/test_part_load_store/store_int_and_short/kernel.cl,PASS,0.415,0.020,0.008,0.336,0.508,0.618,0.747,2.652
/datadrive/gpurepair/tests/testsuite/OpenCL/test_mod_invariants/global_reduce_strength/kernel.cl,PASS,0.418,0.024,0.007,0.295,0.666,2.709,1.061,5.180
/datadrive/gpurepair/tests/testsuite/OpenCL/test_part_load_store/store_ptr_and_int/kernel.cl,PASS,0.420,0.020,0.009,0.336,0.500,0.658,0.741,2.684
/datadrive/gpurepair/tests/testsuite/OpenCL/test_part_load_store/store_ptr_and_short/kernel.cl,PASS,0.416,0.020,0.011,0.304,0.536,0.663,0.740,2.689
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/requires/kernel.cl,PASS,0.440,0.016,0.013,0.306,0.416,0.501,0.636,2.327
/datadrive/gpurepair/tests/testsuite/OpenCL/test_part_load_store/store_ptr_array_and_int/kernel.cl,PASS,0.416,0.015,0.010,0.302,0.496,0.617,0.776,2.633
/datadrive/gpurepair/tests/testsuite/OpenCL/test_part_load_store/store_ptr_and_short2/kernel.cl,PASS,0.471,0.009,0.005,0.296,0.589,0.629,0.777,2.776
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/requires_with_store/kernel.cl,PASS,0.415,0.017,0.010,0.295,0.506,0.576,0.698,2.517
/datadrive/gpurepair/tests/testsuite/OpenCL/test_line_number_problem/kernel.cl,PASS,0.459,0.013,0.010,0.338,0.656,1.017,4.761,7.252
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/store_element/kernel.cl,PASS,0.428,0.015,0.009,0.295,0.455,0.537,0.670,2.409
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/store_array_element/kernel.cl,PASS,0.418,0.009,0.005,0.295,0.502,0.542,0.664,2.435
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/store_ptr_array_element/kernel.cl,PASS,0.421,0.009,0.006,0.299,0.496,0.584,0.737,2.551
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/store_struct_element/kernel.cl,PASS,0.420,0.012,0.006,0.299,0.496,0.576,0.697,2.506
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/store_ptr_element/kernel.cl,PASS,0.421,0.009,0.006,0.336,0.461,0.616,0.740,2.589
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/use_array_element/kernel.cl,PASS,0.459,0.009,0.006,0.295,0.498,0.593,0.741,2.600
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/use_element/kernel.cl,PASS,0.416,0.009,0.005,0.296,0.501,0.582,0.743,2.551
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/use_ptr_array_element/kernel.cl,PASS,0.428,0.009,0.006,0.336,0.501,0.700,0.898,2.878
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/use_struct_element/kernel.cl,PASS,0.415,0.010,0.006,0.297,0.497,0.646,0.756,2.626
/datadrive/gpurepair/tests/testsuite/OpenCL/unconstrained_sizes/global_size/kernel.cl,PASS,0.419,0.014,0.008,0.297,0.416,0.504,0.617,2.275
/datadrive/gpurepair/tests/testsuite/OpenCL/typestest/kernel.cl,PASS,0.415,0.010,0.007,0.257,0.415,0.550,0.656,2.310
/datadrive/gpurepair/tests/testsuite/OpenCL/test_relational_inference/kernel.cl,PASS,0.436,0.019,0.009,0.315,0.616,2.352,1.877,5.623
/datadrive/gpurepair/tests/testsuite/OpenCL/test_structs/use_ptr_element/kernel.cl,PASS,0.419,0.009,0.006,0.335,0.585,0.748,0.861,2.962
/datadrive/gpurepair/tests/testsuite/OpenCL/undef_tests/uninitialised_local_int/kernel.cl,FAIL(201),0.422,0.011,0.010,0.254,0.415,0.496,0.700,2.308
/datadrive/gpurepair/tests/testsuite/OpenCL/unconstrained_sizes/local_size/kernel.cl,PASS,0.469,0.030,0.006,0.296,0.418,0.596,0.909,2.724
/datadrive/gpurepair/tests/testsuite/OpenCL/unconstrained_sizes/num_groups/kernel.cl,PASS,0.415,0.019,0.012,0.255,0.469,0.577,0.616,2.363
/datadrive/gpurepair/tests/testsuite/OpenCL/undef_tests/uninitialised_local_ptr/kernel.cl,FAIL(201),0.422,0.016,0.009,0.295,0.377,0.538,0.750,2.407
/datadrive/gpurepair/tests/testsuite/OpenCL/unreachable/kernel.cl,FAIL(201),0.422,0.022,0.011,0.304,0.418,0.621,0.937,2.734
/datadrive/gpurepair/tests/testsuite/OpenCL/unusedreturn/kernel.cl,PASS,0.470,0.020,0.010,0.294,0.426,0.579,0.705,2.504
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/double8simpleaccess/kernel.cl,PASS,0.418,0.009,0.007,0.262,0.375,0.541,0.620,2.233
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/addressofvector/kernel.cl,PASS,0.426,0.009,0.005,0.309,0.464,0.620,0.698,2.530
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/double4simpleaccess/kernel.cl,PASS,0.429,0.009,0.005,0.266,0.381,0.497,0.699,2.285
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/double2simpleaccess/kernel.cl,PASS,0.457,0.011,0.006,0.256,0.390,0.545,0.659,2.325
/datadrive/gpurepair/tests/testsuite/OpenCL/transitiveclosuresimplified/kernel.cl,PASS,0.416,0.015,0.009,0.307,0.665,1.429,2.544,5.386
/datadrive/gpurepair/tests/testsuite/OpenCL/transitiveclosuresimplified2/kernel.cl,PASS,0.418,0.016,0.007,0.297,0.656,1.380,2.755,5.530
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/float2simpleaccess/kernel.cl,PASS,0.424,0.015,0.006,0.259,0.416,0.498,0.616,2.234
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/float16simpleaccess/kernel.cl,PASS,0.469,0.010,0.005,0.298,0.377,0.540,0.619,2.318
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/float4simpleaccess/kernel.cl,PASS,0.416,0.020,0.005,0.256,0.343,0.504,0.581,2.125
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/int2simpleaccess/kernel.cl,PASS,0.418,0.009,0.005,0.257,0.376,0.495,0.620,2.181
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/float8simpleaccess/kernel.cl,PASS,0.422,0.017,0.005,0.259,0.375,0.496,0.623,2.198
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/float4arrayaccess/kernel.cl,PASS,0.455,0.018,0.009,0.297,0.577,0.742,1.019,3.117
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/int3load/kernel.cl,PASS,0.426,0.009,0.006,0.256,0.415,0.538,0.704,2.355
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/int3store/kernel.cl,PASS,0.417,0.009,0.006,0.296,0.415,0.581,0.704,2.429
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/int3arrayaccess/kernel.cl,PASS,0.424,0.018,0.006,0.296,0.586,0.709,0.868,2.906
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/int4initialisation/kernel.cl,PASS,0.382,0.021,0.026,0.297,0.422,0.549,0.616,2.313
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/int_vectors_big_test/kernel.cl,PASS,0.415,0.016,0.009,0.255,0.379,0.495,0.618,2.187
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/select/kernel.cl,PASS,0.416,0.015,0.028,0.310,0.429,0.576,0.667,2.441
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/vectorops/kernel.cl,PASS,0.398,0.015,0.009,0.300,0.424,0.504,0.665,2.316
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/vectorops2/kernel.cl,PASS,0.429,0.017,0.021,0.257,0.430,0.544,0.656,2.354
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/test_paren/kernel.cl,PASS,0.415,0.015,0.011,0.295,0.496,0.663,0.782,2.677
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/vectorreturn/kernel.cl,PASS,0.455,0.009,0.009,0.295,0.460,0.578,0.696,2.503
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/vectorsplat/kernel.cl,PASS,0.506,0.016,0.006,0.301,0.375,0.542,0.590,2.335
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/vectorswizzle/kernel.cl,PASS,0.422,0.032,0.011,0.259,0.388,0.538,0.579,2.228
/datadrive/gpurepair/tests/testsuite/OpenCL/warpsync/2d/kernel.cl,PASS,0.457,0.011,0.006,0.296,0.537,0.656,0.898,2.861
/datadrive/gpurepair/tests/testsuite/OpenCL/warpsync/broken_shuffle/kernel.cl,PASS,0.425,0.041,0.020,0.298,0.619,0.576,1.018,2.996
/datadrive/gpurepair/tests/testsuite/OpenCL/warpsync/shuffle/kernel.cl,PASS,0.416,0.009,0.005,0.295,0.539,0.616,0.778,2.658
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/test_mul_add/kernel.cl,PASS,0.417,0.016,0.010,0.375,1.018,1.263,2.542,5.642
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_imageDenoising_imageDenoising_nlm2_kernel/kernel.cu,PASS,0.141,0.017,0.010,0.335,1.998,173.107,9.269,184.877
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/float4arithmetic/kernel.cl,PASS,0.461,0.016,0.009,0.356,1.060,1.659,6.029,9.589
/datadrive/gpurepair/tests/testsuite/OpenCL/warpsync/scan_warp/kernel.cl,PASS,0.419,0.010,0.006,0.338,0.616,0.817,11.576,13.780
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/double2arithmetic/kernel.cl,PASS,0.456,0.018,0.015,0.415,2.061,3.074,16.972,23.011
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/manyprocedures/kernel.cl,FAIL(201),0.416,0.021,0.009,0.335,0.620,4.151,73.014,78.567
/datadrive/gpurepair/tests/testsuite/OpenCL/vectortests/float4initialisation/kernel.cl,PASS,0.419,0.017,0.028,0.913,20.325,11.293,29.597,62.592
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeShared/kernel.cu,PASS,0.134,0.016,0.007,0.295,0.820,224.211,183.061,408.544
